a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
500,1000,1500,40,200116,5,294.239269821,2.560604016305213,1436.4,0.39999999999999997,bi_a500_b1000_p40%_v5.col
500,1000,1500,50,250427,1,404.19726932440005,5.590443362622608,1459.0,0.4472135954999579,bi_a500_b1000_p50%_v1.col
500,1000,1500,50,249704,2,392.813338815,2.1408282669349368,1458.6,0.24494897427831777,bi_a500_b1000_p50%_v2.col
500,1000,1500,50,249490,3,390.74560748920004,2.441262016325445,1459.0,0.31622776601683794,bi_a500_b1000_p50%_v3.col
500,1000,1500,50,249760,4,395.0744950878,4.2994237278159195,1459.2,0.19999999999999998,bi_a500_b1000_p50%_v4.col
500,1000,1500,50,250155,5,392.19559348240006,3.1567880990156594,1459.2,0.58309518948453,bi_a500_b1000_p50%_v5.col
500,1000,1500,60,300085,1,526.2399561768,2.764883179299201,1472.6,0.24494897427831777,bi_a500_b1000_p60%_v1.col
500,1000,1500,60,300516,2,527.3482439226,1.448016772072645,1472.4,0.24494897427831777,bi_a500_b1000_p60%_v2.col
500,1000,1500,60,300293,3,528.3463204108,2.7202887569346315,1472.4,0.24494897427831777,bi_a500_b1000_p60%_v3.col
500,1000,1500,60,300049,4,520.8839120916,4.118408443674076,1472.4,0.24494897427831777,bi_a500_b1000_p60%_v4.col
500,1000,1500,60,300747,5,531.6962608261999,5.159827043754224,1473.0,0.0,bi_a500_b1000_p60%_v5.col
500,1000,1500,70,349678,1,678.3467334486002,2.462575529102052,1481.0,0.0,bi_a500_b1000_p70%_v1.col
500,1000,1500,70,349845,2,678.7681005070001,2.224817322242985,1481.0,0.0,bi_a500_b1000_p70%_v2.col
500,1000,1500,70,350377,3,676.5926891266,3.3698528839078343,1481.0,0.0,bi_a500_b1000_p70%_v3.col
500,1000,1500,70,349872,4,673.8818442344,3.7029977173998314,1480.8,0.19999999999999998,bi_a500_b1000_p70%_v4.col
500,1000,1500,70,349973,5,701.6403825791999,14.149276863633993,1481.0,0.0,bi_a500_b1000_p70%_v5.col
500,1000,1500,80,400300,1,885.8594158602,17.793821926513857,1487.0,0.0,bi_a500_b1000_p80%_v1.col
500,1000,1500,80,399801,2,898.3765179002,2.8698350706882834,1487.2,0.20000000000000004,bi_a500_b1000_p80%_v2.col
500,1000,1500,80,399916,3,877.8607924782,18.02623402676103,1487.0,0.0,bi_a500_b1000_p80%_v3.col
500,1000,1500,80,400588,4,900.9526853012,11.675628001845608,1487.0,0.0,bi_a500_b1000_p80%_v4.col
500,1000,1500,80,399829,5,909.6201312514,1.0972320426210147,1487.2,0.19999999999999998,bi_a500_b1000_p80%_v5.col
500,1000,1500,90,449955,1,992.1074152739999,14.346103387017394,1492.0,0.0,bi_a500_b1000_p90%_v1.col
500,1000,1500,90,449946,2,983.0762359246,12.368320824363055,1491.6,0.24494897427831777,bi_a500_b1000_p90%_v2.col
500,1000,1500,90,449847,3,1017.8136062857999,10.576641561295036,1492.0,0.0,bi_a500_b1000_p90%_v3.col
500,1000,1500,90,449742,4,983.0722209528001,21.45080155108849,1491.8,0.19999999999999998,bi_a500_b1000_p90%_v4.col
500,1000,1500,90,450083,5,923.8633751678001,3.1395432324171026,1492.0,0.0,bi_a500_b1000_p90%_v5.col
