a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
500,500,1000,70,175289,1,270.8598998376,0.998877434402185,982.2,0.3741657386773941,bi_a500_b500_p70%_v1.col
500,500,1000,70,174970,2,268.4505635176,1.5394310941636271,982.0,0.31622776601683794,bi_a500_b500_p70%_v2.col
500,500,1000,70,174869,3,262.1570654138,1.6419793835893062,981.8,0.19999999999999998,bi_a500_b500_p70%_v3.col
500,500,1000,70,175027,4,263.2971604022,1.1021234462707319,981.6,0.24494897427831783,bi_a500_b500_p70%_v4.col
500,500,1000,70,174595,5,264.3966465024,1.1723198261135537,982.2,0.19999999999999998,bi_a500_b500_p70%_v5.col
500,500,1000,80,199919,1,323.4754000884,0.4216710299384225,987.4,0.24494897427831783,bi_a500_b500_p80%_v1.col
500,500,1000,80,200277,2,323.44674136159995,1.5526101148813438,988.0,0.0,bi_a500_b500_p80%_v2.col
500,500,1000,80,199860,3,326.6031232348,2.0546006272718613,987.8,0.19999999999999998,bi_a500_b500_p80%_v3.col
500,500,1000,80,200229,4,324.138710608,1.8469182868532972,987.6,0.24494897427831783,bi_a500_b500_p80%_v4.col
500,500,1000,80,200061,5,323.7771832798,1.41159612281462,987.8,0.19999999999999998,bi_a500_b500_p80%_v5.col
500,500,1000,90,224990,1,357.51788525139995,1.204703277489866,992.2,0.20000000000000004,bi_a500_b500_p90%_v1.col
500,500,1000,90,225217,2,359.04743190400006,1.3873506404907252,992.2,0.19999999999999998,bi_a500_b500_p90%_v2.col
500,500,1000,90,225175,3,359.15670273700005,1.3119207044868344,992.0,0.0,bi_a500_b500_p90%_v3.col
500,500,1000,90,224958,4,358.59917051760004,0.582917264541991,992.0,0.0,bi_a500_b500_p90%_v4.col
500,500,1000,90,225220,5,362.2237001282,1.6346686460497553,992.2,0.19999999999999998,bi_a500_b500_p90%_v5.col
