a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
500,500,1000,1,2537,1,5.461477778800001,0.26637573652371116,239.6,5.793099343184096,bi_a500_b500_p01%_v1.col
500,500,1000,1,2396,2,4.9201049022,0.43280804755970426,219.8,5.544366510251645,bi_a500_b500_p01%_v2.col
500,500,1000,1,2522,3,4.3327181548,0.4349895463585264,232.2,4.789572005931219,bi_a500_b500_p01%_v3.col
500,500,1000,1,2462,4,4.3537955552,0.6226347418400195,227.4,7.284229540589725,bi_a500_b500_p01%_v4.col
500,500,1000,1,2493,5,3.9053356432,0.7254070323384212,241.2,9.441398201537735,bi_a500_b500_p01%_v5.col
500,500,1000,3,7384,1,2.8434180378000002,0.5919364497228735,203.0,1.0,bi_a500_b500_p03%_v1.col
500,500,1000,3,7474,2,2.8605934346,0.5136984550072919,205.2,1.3190905958272916,bi_a500_b500_p03%_v2.col
500,500,1000,3,7541,3,2.5454292044000004,0.30671179623189415,206.0,1.0488088481701516,bi_a500_b500_p03%_v3.col
500,500,1000,3,7501,4,2.4611841520000004,0.2872637192716708,203.6,1.208304597359457,bi_a500_b500_p03%_v4.col
500,500,1000,3,7478,5,3.2107725268000005,0.49397327243870576,204.0,0.8366600265340755,bi_a500_b500_p03%_v5.col
500,500,1000,5,12438,1,3.7593315058,0.4906578378125601,299.6,0.8124038404635959,bi_a500_b500_p05%_v1.col
500,500,1000,5,12517,2,4.1748277878,0.23695764977706393,300.8,0.48989794855663554,bi_a500_b500_p05%_v2.col
500,500,1000,5,12417,3,3.886338258,0.39064045526129654,298.2,0.58309518948453,bi_a500_b500_p05%_v3.col
500,500,1000,5,12678,4,3.8059541568,0.3548656792640767,303.6,0.24494897427831783,bi_a500_b500_p05%_v4.col
500,500,1000,5,12596,5,4.1359582966,0.6713497796811579,302.0,0.7745966692414833,bi_a500_b500_p05%_v5.col
500,500,1000,10,25253,1,8.050931476799999,0.7493824275948716,530.6,0.5099019513592785,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,8.698289169199999,1.2827219233486458,521.2,1.4628738838327793,bi_a500_b500_p10%_v2.col
