a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
500,1000,1500,1,4951,1,9.3108649708,1.667793572396184,284.0,10.329569206893382,bi_a500_b1000_p01%_v1.col
500,1000,1500,1,4920,2,8.4816688752,0.7366425106209034,287.4,5.2306787322488075,bi_a500_b1000_p01%_v2.col
500,1000,1500,1,5038,3,7.924133985,1.3908531162716815,280.6,9.729337079164232,bi_a500_b1000_p01%_v3.col
500,1000,1500,1,4995,4,8.471169205799999,1.4323043915272657,274.8,10.10643359449811,bi_a500_b1000_p01%_v4.col
500,1000,1500,1,5010,5,7.0430237088,1.4130469275187278,294.6,11.53082824431966,bi_a500_b1000_p01%_v5.col
500,1000,1500,3,14962,1,10.273802061,0.8852361570537258,301.2,0.6633249580710799,bi_a500_b1000_p03%_v1.col
500,1000,1500,3,14877,2,8.604960433799999,1.1975140233771915,301.4,1.1224972160321824,bi_a500_b1000_p03%_v2.col
500,1000,1500,3,15019,3,5.0300303336,0.46103464823906365,308.6,0.6,bi_a500_b1000_p03%_v3.col
500,1000,1500,3,15088,4,8.0740773778,0.48762606060437563,306.8,0.7999999999999999,bi_a500_b1000_p03%_v4.col
500,1000,1500,3,14826,5,7.9461884438,0.808111582109348,302.8,0.8602325267042626,bi_a500_b1000_p03%_v5.col
500,1000,1500,5,25206,1,12.7411336624,1.170269564523354,450.8,0.7999999999999999,bi_a500_b1000_p05%_v1.col
500,1000,1500,5,24966,2,10.027852196199998,1.2928914878899371,451.2,0.8602325267042626,bi_a500_b1000_p05%_v2.col
500,1000,1500,5,25025,3,11.982342241200001,1.4727859656124322,449.6,0.9797958971132713,bi_a500_b1000_p05%_v3.col
500,1000,1500,5,25073,4,8.449763449399999,0.7029829693282298,451.6,0.5099019513592785,bi_a500_b1000_p05%_v4.col
500,1000,1500,5,24946,5,9.2932933788,1.1721440027272385,449.6,0.9797958971132711,bi_a500_b1000_p05%_v5.col
500,1000,1500,10,50023,1,28.2929669016,1.4554852579898214,796.6,1.0295630140987,bi_a500_b1000_p10%_v1.col
500,1000,1500,10,50026,2,30.27904343,2.281015584238674,794.4,0.8124038404635959,bi_a500_b1000_p10%_v2.col
500,1000,1500,10,49783,3,31.461012664600002,5.357876122674843,791.6,1.5362291495737215,bi_a500_b1000_p10%_v3.col
500,1000,1500,10,49704,4,28.7300307602,3.4264564705045433,790.0,2.024845673131659,bi_a500_b1000_p10%_v4.col
500,1000,1500,10,50225,5,34.6861266032,3.6518629327402956,797.6,1.2884098726725124,bi_a500_b1000_p10%_v5.col
500,1000,1500,20,99683,1,86.66347059239999,8.284224093307344,1278.4,0.6782329983125268,bi_a500_b1000_p20%_v1.col
500,1000,1500,20,99572,2,90.35705919300001,5.978642704233431,1277.4,0.5099019513592785,bi_a500_b1000_p20%_v2.col
500,1000,1500,20,100299,3,102.35319264479999,8.321457045406358,1280.2,0.3741657386773941,bi_a500_b1000_p20%_v3.col
500,1000,1500,20,100428,4,94.4805779708,4.283471449842149,1280.8,0.58309518948453,bi_a500_b1000_p20%_v4.col
500,1000,1500,20,100288,5,87.67322355680001,6.185352350583654,1279.0,0.7071067811865476,bi_a500_b1000_p20%_v5.col
500,1000,1500,30,150068,1,174.210661001,10.356507070780916,1390.8,0.6633249580710799,bi_a500_b1000_p30%_v1.col
500,1000,1500,30,150470,2,178.2333888128,13.471736441474313,1390.8,0.3741657386773941,bi_a500_b1000_p30%_v2.col
500,1000,1500,30,150505,3,192.20996287580002,21.895311089725205,1391.4,0.39999999999999997,bi_a500_b1000_p30%_v3.col
500,1000,1500,30,149719,4,218.5825845174,18.47154358949992,1390.0,0.7745966692414833,bi_a500_b1000_p30%_v4.col
500,1000,1500,30,150236,5,167.703965122,6.310424760674548,1391.2,0.7348469228349533,bi_a500_b1000_p30%_v5.col
500,1000,1500,40,199683,1,303.624807455,22.866182335232196,1435.8,0.19999999999999998,bi_a500_b1000_p40%_v1.col
