chi_sat,M_real,tempo_max,chi_max,chi_min,v_config,p_config,tempo_sat,n_config,N_real,instancia,tempo_min
1500,337774,1.503423,1500,1500,3,30,2.017408,1500,1500,simples_n1500_p30%_v3.col,1.529258
1500,337081,1.566833,1500,1500,4,30,2.044929,1500,1500,simples_n1500_p30%_v4.col,1.585476
1500,337047,1.563232,1500,1500,5,30,1.969459,1500,1500,simples_n1500_p30%_v5.col,1.529016
1500,449641,2.749754,1500,1500,1,40,3.502196,1500,1500,simples_n1500_p40%_v1.col,2.745061
1500,449668,2.74996,1500,1500,2,40,3.550578,1500,1500,simples_n1500_p40%_v2.col,2.737775
1500,449631,2.821139,1500,1500,3,40,3.500435,1500,1500,simples_n1500_p40%_v3.col,2.756881
1500,449348,2.720044,1500,1500,4,40,3.469647,1500,1500,simples_n1500_p40%_v4.col,2.73964
1500,450031,2.681815,1500,1500,5,40,3.462768,1500,1500,simples_n1500_p40%_v5.col,2.714271
1500,560825,4.15442,1500,1500,1,50,5.556873,1500,1500,simples_n1500_p50%_v1.col,4.469848
1500,562370,4.356827,1500,1500,2,50,5.612908,1500,1500,simples_n1500_p50%_v2.col,4.379573
1500,562325,4.3899,1500,1500,3,50,5.629375,1500,1500,simples_n1500_p50%_v3.col,4.385838
1500,561533,4.393783,1500,1500,4,50,5.697901,1500,1500,simples_n1500_p50%_v4.col,4.408814
1500,561820,4.431817,1500,1500,5,50,5.691827,1500,1500,simples_n1500_p50%_v5.col,4.446527
1500,674980,6.698899,1500,1500,1,60,8.259468,1500,1500,simples_n1500_p60%_v1.col,6.363304
1500,675035,6.786719,1500,1500,2,60,8.134139,1500,1500,simples_n1500_p60%_v2.col,6.450858
1500,673524,6.335658,1500,1500,3,60,8.059066,1500,1500,simples_n1500_p60%_v3.col,6.334842
1500,673908,6.384282,1500,1500,4,60,8.154438,1500,1500,simples_n1500_p60%_v4.col,6.312608
1500,673927,6.369772,1500,1500,5,60,8.659299,1500,1500,simples_n1500_p60%_v5.col,6.425781
1500,787254,9.414651,1500,1500,1,70,11.116807,1500,1500,simples_n1500_p70%_v1.col,8.692068
1500,786348,8.664823,1500,1500,2,70,11.039486,1500,1500,simples_n1500_p70%_v2.col,8.607777
1500,787288,9.208863,1500,1500,3,70,11.479855,1500,1500,simples_n1500_p70%_v3.col,8.676973
1500,786636,8.77603,1500,1500,4,70,13.701148,1500,1500,simples_n1500_p70%_v4.col,10.80027
1500,787179,10.539686,1500,1500,5,70,12.39521,1500,1500,simples_n1500_p70%_v5.col,10.541528
1500,899947,13.603838,1500,1500,1,80,18.027385,1500,1500,simples_n1500_p80%_v1.col,12.179214
1500,899114,13.799473,1500,1500,2,80,18.059804,1500,1500,simples_n1500_p80%_v2.col,13.962467
1500,899160,13.985264,1500,1500,3,80,19.700216,1500,1500,simples_n1500_p80%_v3.col,14.407734
1500,899083,14.409418,1500,1500,4,80,20.820026,1500,1500,simples_n1500_p80%_v4.col,14.889738
1500,898806,16.786542,1500,1500,5,80,22.926154,1500,1500,simples_n1500_p80%_v5.col,16.788054
1500,1012291,20.364018,1500,1500,1,90,29.427765,1500,1500,simples_n1500_p90%_v1.col,21.392655
1500,1011429,22.835022,1500,1500,2,90,31.35776,1500,1500,simples_n1500_p90%_v2.col,23.783179
1500,1011851,26.357337,1500,1500,3,90,39.455312,1500,1500,simples_n1500_p90%_v3.col,25.551249
1500,1011205,29.822809,1500,1500,4,90,41.573963,1500,1500,simples_n1500_p90%_v4.col,26.927263
1500,1011484,28.343217,1500,1500,5,90,38.163927,1500,1500,simples_n1500_p90%_v5.col,23.661722
