a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,500,600,80,40002,1,195.63618903000003,15.223049666535562,589.0,0.31622776601683794,bi_a100_b500_p80%_v1.col
100,500,600,80,39945,2,194.05721897479998,25.788463161737774,588.8,0.20000000000000004,bi_a100_b500_p80%_v2.col
100,500,600,90,45019,1,189.81393574060002,3.0477739445952357,593.0,0.0,bi_a100_b500_p90%_v1.col
100,500,600,90,44905,2,182.987574586,0.996677112132817,593.0,0.0,bi_a100_b500_p90%_v2.col
500,500,1000,1,2537,1,52.85379270360001,2.504177381023378,148.8,3.992492955535426,bi_a500_b500_p01%_v1.col
500,500,1000,1,2396,2,50.78344783440001,2.8053650598432163,151.2,5.739337940912697,bi_a500_b500_p01%_v2.col
500,500,1000,3,7384,1,25.7923881312,2.431182849919454,197.0,0.31622776601683794,bi_a500_b500_p03%_v1.col
500,500,1000,3,7474,2,23.512306849599998,2.4411029796203954,197.8,1.3190905958272916,bi_a500_b500_p03%_v2.col
500,500,1000,5,12438,1,48.4551956194,5.639361023393549,293.4,0.39999999999999997,bi_a500_b500_p05%_v1.col
500,500,1000,5,12517,2,46.839139497000005,1.8751588506213979,294.4,0.5999999999999999,bi_a500_b500_p05%_v2.col
500,500,1000,10,25253,1,176.555900377,22.203087027713526,516.6,2.357965224510319,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,221.4485355412,13.39447778252534,506.6,1.0770329614269007,bi_a500_b500_p10%_v2.col
500,500,1000,20,50042,1,438.07833512440004,39.92316852525949,793.0,0.9486832980505137,bi_a500_b500_p20%_v1.col
500,500,1000,20,50009,2,503.0682788086,65.74142322605115,793.8,1.0677078252031311,bi_a500_b500_p20%_v2.col
500,500,1000,30,75280,1,624.3573571558001,114.81736602195765,896.6,0.812403840463596,bi_a500_b500_p30%_v1.col
500,500,1000,30,75133,2,767.5569521148,56.33693896133075,895.8,0.7348469228349535,bi_a500_b500_p30%_v2.col
500,500,1000,40,100391,1,842.7261345982,92.33413226518422,939.0,0.4472135954999579,bi_a500_b500_p40%_v1.col
500,500,1000,40,100075,2,592.3814256572,66.73753341155783,939.0,0.7071067811865476,bi_a500_b500_p40%_v2.col
500,500,1000,50,124819,1,862.1626258958,86.80159779989957,960.8,0.20000000000000004,bi_a500_b500_p50%_v1.col
500,500,1000,50,125009,2,1027.6790742924,144.059644340162,960.6,0.5099019513592785,bi_a500_b500_p50%_v2.col
500,500,1000,60,149899,1,1430.7780624464,249.75949957576867,973.2,0.19999999999999998,bi_a500_b500_p60%_v1.col
500,500,1000,60,149722,2,1047.7584282569999,68.41818362666316,973.6,0.24494897427831783,bi_a500_b500_p60%_v2.col
500,500,1000,70,175289,1,1545.4081438276,91.29782902092447,981.8,0.19999999999999998,bi_a500_b500_p70%_v1.col
500,500,1000,70,174970,2,1712.8107356043997,103.09717173761845,981.8,0.20000000000000004,bi_a500_b500_p70%_v2.col
500,500,1000,80,199919,1,2162.8148416978,297.3059614267724,987.4,0.24494897427831783,bi_a500_b500_p80%_v1.col
500,500,1000,80,200277,2,2171.1268459134,284.4091201032392,987.4,0.24494897427831783,bi_a500_b500_p80%_v2.col
500,500,1000,90,224990,1,2216.0172027656,25.734006588862297,992.0,0.0,bi_a500_b500_p90%_v1.col
500,500,1000,90,225217,2,2257.8057622178,19.154370882695286,992.0,0.0,bi_a500_b500_p90%_v2.col
