a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,100,200,1,92,1,1.3252919420000002,0.9648747551521502,41.0,0.7071067811865476,bi_a100_b100_p01%_v1.col
100,100,200,1,103,2,0.34701273080000006,0.06806137415319442,38.6,0.7483314773547882,bi_a100_b100_p01%_v2.col
100,100,200,3,306,1,0.8964880230000001,0.18823309127127877,42.0,2.5298221281347035,bi_a100_b100_p03%_v1.col
100,100,200,3,317,2,0.8537504202000001,0.15561726644103854,40.6,0.7483314773547882,bi_a100_b100_p03%_v2.col
100,100,200,5,497,1,1.1125327838,0.19131453327825532,41.8,0.3741657386773941,bi_a100_b100_p05%_v1.col
100,100,200,5,488,2,0.794611455,0.06302512815515897,43.8,0.7999999999999999,bi_a100_b100_p05%_v2.col
100,100,200,10,971,1,1.0631128408000001,0.15890540507299677,63.4,0.5099019513592785,bi_a100_b100_p10%_v1.col
100,100,200,10,922,2,1.0816977060000001,0.13178965069082454,61.6,0.24494897427831777,bi_a100_b100_p10%_v2.col
100,100,200,20,1973,1,2.2203023736,0.4582223258334996,108.2,0.3741657386773941,bi_a100_b100_p20%_v1.col
100,100,200,20,2003,2,1.9213972959999999,0.16060702947297334,110.2,0.3741657386773941,bi_a100_b100_p20%_v2.col
