a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,500,600,50,24945,2,105.4257743016,11.831461555358496,568.0,0.0,bi_a100_b500_p50%_v2.col
100,500,600,60,29954,1,139.6201875666,10.271857905859244,577.4,0.24494897427831783,bi_a100_b500_p60%_v1.col
100,500,600,60,29933,2,140.6212119722,15.56617601258594,577.4,0.24494897427831783,bi_a100_b500_p60%_v2.col
100,500,600,70,35049,1,148.3390761144,8.373921954986159,584.4,0.24494897427831783,bi_a100_b500_p70%_v1.col
100,500,600,70,35055,2,153.59555238779998,11.845754865622585,584.2,0.19999999999999998,bi_a100_b500_p70%_v2.col
100,500,600,80,40002,1,225.98564109239996,19.58580233463554,589.0,0.0,bi_a100_b500_p80%_v1.col
100,500,600,80,39945,2,218.68031461240002,24.879017835007936,589.0,0.0,bi_a100_b500_p80%_v2.col
100,500,600,90,45019,1,200.89639977820002,6.728575939447183,593.0,0.0,bi_a100_b500_p90%_v1.col
100,500,600,90,44905,2,226.4791915534,24.593199153585356,592.6,0.24494897427831783,bi_a100_b500_p90%_v2.col
500,500,1000,1,2537,1,43.989632537,8.864821310175465,216.6,10.514751542475933,bi_a500_b500_p01%_v1.col
500,500,1000,1,2396,2,67.753068822,7.262456480189296,201.0,7.1414284285428495,bi_a500_b500_p01%_v2.col
500,500,1000,3,7384,1,20.9916878186,2.0731568638475104,197.0,0.7745966692414833,bi_a500_b500_p03%_v1.col
500,500,1000,3,7474,2,25.4584842176,3.098700200982771,198.4,0.6782329983125267,bi_a500_b500_p03%_v2.col
500,500,1000,5,12438,1,40.6120280528,2.6685813535833196,294.8,0.48989794855663554,bi_a500_b500_p05%_v1.col
500,500,1000,5,12517,2,33.1729772326,4.173877055541094,295.8,0.7999999999999999,bi_a500_b500_p05%_v2.col
500,500,1000,10,25253,1,73.2407827074,13.446985679750984,526.0,0.8944271909999159,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,73.76445768900001,9.118278431762656,518.6,0.5099019513592785,bi_a500_b500_p10%_v2.col
500,500,1000,20,50042,1,219.38578828200002,25.567738168892674,801.2,0.3741657386773941,bi_a500_b500_p20%_v1.col
500,500,1000,20,50009,2,189.8145725706,21.02567817014484,799.2,0.48989794855663554,bi_a500_b500_p20%_v2.col
500,500,1000,30,75280,1,467.8829507412,68.03898361298468,897.8,0.7348469228349535,bi_a500_b500_p30%_v1.col
500,500,1000,30,75133,2,365.57245837700003,54.0100326679718,898.4,0.24494897427831783,bi_a500_b500_p30%_v2.col
500,500,1000,40,100391,1,761.736875554,34.09263773871661,939.6,0.24494897427831783,bi_a500_b500_p40%_v1.col
500,500,1000,40,100075,2,450.7696869762,34.006597613775355,939.4,0.39999999999999997,bi_a500_b500_p40%_v2.col
500,500,1000,50,124819,1,616.4741530568001,27.955696415314456,961.2,0.19999999999999998,bi_a500_b500_p50%_v1.col
500,500,1000,50,125009,2,650.7586827452,89.58889936654842,961.0,0.31622776601683794,bi_a500_b500_p50%_v2.col
500,500,1000,60,149899,1,1135.2496372306,104.62107835754564,973.4,0.24494897427831783,bi_a500_b500_p60%_v1.col
500,500,1000,60,149722,2,825.539313991,54.60802132028835,973.8,0.20000000000000004,bi_a500_b500_p60%_v2.col
500,500,1000,70,175289,1,1439.3894859299999,191.6442741161505,981.8,0.20000000000000004,bi_a500_b500_p70%_v1.col
500,500,1000,70,174970,2,1534.8196246842,100.6724468429912,981.4,0.39999999999999997,bi_a500_b500_p70%_v2.col
500,500,1000,80,199919,1,1690.5185559329998,127.80980660262784,987.0,0.31622776601683794,bi_a500_b500_p80%_v1.col
500,500,1000,80,200277,2,1645.6537796178,219.04294074446838,987.2,0.19999999999999998,bi_a500_b500_p80%_v2.col
500,500,1000,90,224990,1,1260.5326823848002,3.3996710846613634,991.8,0.19999999999999998,bi_a500_b500_p90%_v1.col
500,500,1000,90,225217,2,1590.3600795658,119.00428795639107,992.0,0.0,bi_a500_b500_p90%_v2.col
