a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,100,200,1,92,1,3.4999962466,1.990932981660249,39.0,0.31622776601683794,bi_a100_b100_p01%_v1.col
100,100,200,1,103,2,1.2489398472000002,0.15222344962162943,35.8,0.58309518948453,bi_a100_b100_p01%_v2.col
100,100,200,3,306,1,3.3100100834000004,0.40017551242582305,37.4,0.5099019513592785,bi_a100_b100_p03%_v1.col
100,100,200,3,317,2,2.5023050138,0.27826149138203,36.6,1.5684387141358123,bi_a100_b100_p03%_v2.col
100,100,200,5,497,1,1.9170616518000003,0.19218373164026306,40.8,0.3741657386773941,bi_a100_b100_p05%_v1.col
100,100,200,5,488,2,2.3489172802000002,0.18193563582374106,40.4,0.24494897427831777,bi_a100_b100_p05%_v2.col
100,100,200,10,971,1,2.6533261954,0.3119605648815591,62.8,0.19999999999999998,bi_a100_b100_p10%_v1.col
100,100,200,10,922,2,2.5289971182000004,0.3370997226730826,61.0,0.31622776601683794,bi_a100_b100_p10%_v2.col
100,100,200,20,1973,1,6.545005633600001,1.3432787773210322,107.2,0.19999999999999998,bi_a100_b100_p20%_v1.col
100,100,200,20,2003,2,7.2814704854,0.5364831615046012,108.4,0.39999999999999997,bi_a100_b100_p20%_v2.col
100,100,200,30,2897,1,14.2880094304,1.7787816208333471,139.4,0.39999999999999997,bi_a100_b100_p30%_v1.col
100,100,200,30,3016,2,10.6395791718,1.6093152816418663,144.0,0.31622776601683794,bi_a100_b100_p30%_v2.col
100,100,200,40,3953,1,21.421075000600002,2.937943598002817,160.0,0.31622776601683794,bi_a100_b100_p40%_v1.col
100,100,200,40,4048,2,15.2319351576,1.1381767568977157,163.2,0.2,bi_a100_b100_p40%_v2.col
100,100,200,50,5022,1,20.1016816504,2.5006162118525803,173.4,0.39999999999999997,bi_a100_b100_p50%_v1.col
100,100,200,50,5019,2,25.8826271802,1.6974576726713453,172.8,0.2,bi_a100_b100_p50%_v2.col
100,100,200,60,6000,1,26.1146008892,3.3231148351863817,181.8,0.19999999999999998,bi_a100_b100_p60%_v1.col
100,100,200,60,5978,2,21.9409092406,3.1245248042088245,181.4,0.24494897427831777,bi_a100_b100_p60%_v2.col
100,100,200,70,7039,1,29.284395287400002,2.157562748373012,186.4,0.39999999999999997,bi_a100_b100_p70%_v1.col
100,100,200,70,7044,2,24.7622574768,2.101592759914455,187.0,0.0,bi_a100_b100_p70%_v2.col
100,100,200,80,8007,1,31.914306150799995,3.60917228974225,190.2,0.2,bi_a100_b100_p80%_v1.col
100,100,200,80,7988,2,41.520467231599994,5.0012657989199445,189.6,0.24494897427831777,bi_a100_b100_p80%_v2.col
100,100,200,90,9021,1,30.248770848200003,0.20874174046690477,194.0,0.0,bi_a100_b100_p90%_v1.col
100,100,200,90,8994,2,29.500357977199997,1.50420655125886,193.8,0.19999999999999998,bi_a100_b100_p90%_v2.col
100,500,600,1,525,1,11.6667334324,0.5855313900319344,69.4,1.74928556845359,bi_a100_b500_p01%_v1.col
100,500,600,1,516,2,8.4835685808,1.497159673246403,69.8,2.1307275752662513,bi_a100_b500_p01%_v2.col
100,500,600,3,1537,1,9.661830195,1.1787297702118977,81.8,0.8602325267042625,bi_a100_b500_p03%_v1.col
100,500,600,3,1444,2,8.4627479506,1.2045036417158819,81.8,2.1307275752662513,bi_a100_b500_p03%_v2.col
100,500,600,5,2497,1,11.369638237999999,1.1633354919418835,96.0,0.6324555320336759,bi_a100_b500_p05%_v1.col
100,500,600,5,2502,2,10.7879843254,1.3080560614843109,97.2,0.3741657386773941,bi_a100_b500_p05%_v2.col
100,500,600,10,5152,1,23.3131332564,3.2908404086348964,163.8,0.3741657386773941,bi_a100_b500_p10%_v1.col
100,500,600,10,4977,2,19.0945280672,3.007833275142258,158.6,0.5099019513592785,bi_a100_b500_p10%_v2.col
100,500,600,20,10077,1,133.5441691216,26.57003272626359,332.6,1.1224972160321824,bi_a100_b500_p20%_v1.col
100,500,600,20,10063,2,57.052864373800006,4.883909852121027,332.4,0.5099019513592784,bi_a100_b500_p20%_v2.col
100,500,600,30,15047,1,116.30289494460001,13.870239780507593,512.8,0.3741657386773941,bi_a100_b500_p30%_v1.col
100,500,600,30,15090,2,172.97562772,32.4218626083115,519.6,0.9273618495495705,bi_a100_b500_p30%_v2.col
100,500,600,40,20050,1,228.5496071534,29.06848111545902,551.0,0.4472135954999579,bi_a100_b500_p40%_v1.col
100,500,600,40,19920,2,242.93255754559996,36.44892466199729,549.8,0.58309518948453,bi_a100_b500_p40%_v2.col
100,500,600,50,25075,1,259.9703711442,21.18464296084999,567.0,0.31622776601683794,bi_a100_b500_p50%_v1.col
100,500,600,50,24945,2,262.4325656558,20.553684811982667,567.6,0.24494897427831783,bi_a100_b500_p50%_v2.col
100,500,600,60,29954,1,326.15985077560003,25.645240635867502,577.2,0.19999999999999998,bi_a100_b500_p60%_v1.col
100,500,600,60,29933,2,320.272398625,37.795400333532974,577.2,0.3741657386773941,bi_a100_b500_p60%_v2.col
100,500,600,70,35049,1,410.6387777156,33.43222722781799,584.0,0.0,bi_a100_b500_p70%_v1.col
100,500,600,70,35055,2,470.98877936819997,21.988200130513402,583.8,0.20000000000000004,bi_a100_b500_p70%_v2.col
100,500,600,80,40002,1,458.65441599019994,21.44726733708771,589.0,0.0,bi_a100_b500_p80%_v1.col
100,500,600,80,39945,2,403.9420786698,5.4827940654075915,589.0,0.0,bi_a100_b500_p80%_v2.col
100,500,600,90,45019,1,514.3299028426001,58.94348038528848,592.8,0.19999999999999998,bi_a100_b500_p90%_v1.col
100,500,600,90,44905,2,441.52725687820003,16.127872127811287,593.0,0.0,bi_a100_b500_p90%_v2.col
500,500,1000,1,2537,1,122.13312632360001,18.771509510509112,181.4,7.089428749906441,bi_a500_b500_p01%_v1.col
500,500,1000,1,2396,2,138.2724519738,11.688951930775465,174.0,4.393176527297759,bi_a500_b500_p01%_v2.col
500,500,1000,3,7384,1,60.8972412692,5.270329603859993,198.4,0.5099019513592785,bi_a500_b500_p03%_v1.col
500,500,1000,3,7474,2,46.1808499008,3.9548178091863053,198.4,0.24494897427831777,bi_a500_b500_p03%_v2.col
500,500,1000,5,12438,1,56.854124859,10.87883421040503,294.4,0.7483314773547882,bi_a500_b500_p05%_v1.col
500,500,1000,5,12517,2,55.980827903,3.6548822276284954,295.8,0.6633249580710799,bi_a500_b500_p05%_v2.col
500,500,1000,10,25253,1,143.8114606682,21.47734138396628,525.2,0.3741657386773941,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,221.4813440426,24.66129663395164,515.6,0.5099019513592784,bi_a500_b500_p10%_v2.col
500,500,1000,20,50042,1,1172.910536525,281.89161626165827,795.8,1.5620499351813308,bi_a500_b500_p20%_v1.col
500,500,1000,20,50009,2,1174.5735321662,93.32346657911869,795.0,1.4142135623730951,bi_a500_b500_p20%_v2.col
500,500,1000,30,75280,1,1183.1343938512,75.78092950246308,896.8,0.48989794855663554,bi_a500_b500_p30%_v1.col
500,500,1000,30,75133,2,2170.9487575092,553.9676994074662,895.2,0.8602325267042625,bi_a500_b500_p30%_v2.col
