a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
500,500,1000,5,12517,2,184.209820673,23.886250874717543,294.2,0.6633249580710799,bi_a500_b500_p05%_v2.col
500,500,1000,10,25253,1,585.8747306924,61.077023536559146,514.6,1.5999999999999999,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,473.4462718766,48.44425313557996,509.2,0.9695359714832658,bi_a500_b500_p10%_v2.col
500,500,1000,20,50042,1,2171.6585141016003,252.00642200834517,792.4,0.9273618495495702,bi_a500_b500_p20%_v1.col
500,500,1000,20,50009,2,1522.1912186752,119.67720309588945,793.6,0.24494897427831783,bi_a500_b500_p20%_v2.col
500,500,1000,30,75280,1,2678.2834221998,193.8060649756092,896.2,0.8602325267042626,bi_a500_b500_p30%_v1.col
500,500,1000,30,75133,2,2156.9904973248003,188.0520357007123,897.0,0.31622776601683794,bi_a500_b500_p30%_v2.col
500,500,1000,40,100391,1,3305.5217219044,435.20756367376424,938.6,0.39999999999999997,bi_a500_b500_p40%_v1.col
500,500,1000,40,100075,2,3477.827583353,813.7440484633582,938.4,0.39999999999999997,bi_a500_b500_p40%_v2.col
500,500,1000,50,124819,1,5270.804186621999,843.0512362643557,959.8,0.3741657386773941,bi_a500_b500_p50%_v1.col
500,500,1000,50,125009,2,4431.045055655801,578.8564656375773,960.0,0.4472135954999579,bi_a500_b500_p50%_v2.col
500,500,1000,60,149899,1,4696.0993992493995,267.35989170441536,973.0,0.0,bi_a500_b500_p60%_v1.col
500,500,1000,60,149722,2,5271.5588105444,751.4576640964352,973.0,0.31622776601683794,bi_a500_b500_p60%_v2.col
500,500,1000,70,175289,1,6558.847977118001,477.1646538578704,981.2,0.20000000000000004,bi_a500_b500_p70%_v1.col
500,500,1000,70,174970,2,6925.5281483208,956.6263390262703,981.2,0.19999999999999998,bi_a500_b500_p70%_v2.col
500,500,1000,80,199919,1,5873.1751963266015,344.53896674765843,987.2,0.20000000000000004,bi_a500_b500_p80%_v1.col
500,500,1000,80,200277,2,6600.323535124,486.20487729743866,987.0,0.0,bi_a500_b500_p80%_v2.col
500,500,1000,90,224990,1,5242.0009297612,32.56041773764749,992.0,0.0,bi_a500_b500_p90%_v1.col
500,500,1000,90,225217,2,5096.8276709372,75.04735844614916,992.0,0.0,bi_a500_b500_p90%_v2.col
