a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,100,200,1,92,1,2.6225677836,1.823333243159833,39.4,1.1224972160321824,bi_a100_b100_p01%_v1.col
100,100,200,1,103,2,0.9411657758,0.1038952454593696,34.4,0.812403840463596,bi_a100_b100_p01%_v2.col
100,100,200,3,306,1,2.2535772736000004,0.14035840159621824,36.8,1.3564659966250534,bi_a100_b100_p03%_v1.col
100,100,200,3,317,2,2.4868908351999996,0.09456182356900429,33.2,0.7999999999999999,bi_a100_b100_p03%_v2.col
100,100,200,5,497,1,2.1306852992000005,0.18514097719556394,42.2,0.48989794855663554,bi_a100_b100_p05%_v1.col
100,100,200,5,488,2,2.4875497169999994,0.16297862725066828,41.8,0.3741657386773941,bi_a100_b100_p05%_v2.col
100,100,200,10,971,1,2.8630276096,0.47946000333685057,63.4,0.5099019513592785,bi_a100_b100_p10%_v1.col
100,100,200,10,922,2,2.7596957752,0.13670764549017472,61.6,0.24494897427831777,bi_a100_b100_p10%_v2.col
100,100,200,20,1973,1,6.4987974968,0.3148940944780872,106.2,0.3741657386773941,bi_a100_b100_p20%_v1.col
100,100,200,20,2003,2,6.598702663,0.8700460882369848,108.0,0.5477225575051661,bi_a100_b100_p20%_v2.col
100,100,200,30,2897,1,11.497153159,0.6368634645001268,138.8,0.6633249580710799,bi_a100_b100_p30%_v1.col
100,100,200,30,3016,2,12.054158674,1.2896805305689794,141.8,0.6633249580710799,bi_a100_b100_p30%_v2.col
100,100,200,40,3953,1,12.243151597799999,1.01675537338194,160.2,0.3741657386773941,bi_a100_b100_p40%_v1.col
100,100,200,40,4048,2,14.391885695400001,3.703593650617381,162.6,0.6782329983125267,bi_a100_b100_p40%_v2.col
100,100,200,50,5022,1,14.8648364442,2.05213032889182,173.4,0.5099019513592785,bi_a100_b100_p50%_v1.col
100,100,200,50,5019,2,10.5759755316,1.1919585681544442,173.6,0.24494897427831777,bi_a100_b100_p50%_v2.col
100,100,200,60,6000,1,16.2292536076,1.9567118715053158,181.6,0.24494897427831777,bi_a100_b100_p60%_v1.col
100,100,200,60,5978,2,14.415558013200002,1.9528951242459738,181.6,0.24494897427831777,bi_a100_b100_p60%_v2.col
100,100,200,70,7039,1,19.219186091,2.6568223917262763,187.0,0.0,bi_a100_b100_p70%_v1.col
100,100,200,70,7044,2,16.9077315634,2.544411152294462,187.2,0.19999999999999998,bi_a100_b100_p70%_v2.col
100,100,200,80,8007,1,16.0353693046,0.19017521130426024,190.8,0.19999999999999998,bi_a100_b100_p80%_v1.col
100,100,200,80,7988,2,17.6788446398,0.7415763726382211,190.2,0.19999999999999998,bi_a100_b100_p80%_v2.col
100,100,200,90,9021,1,19.8673688738,1.201536676985827,194.0,0.0,bi_a100_b100_p90%_v1.col
100,100,200,90,8994,2,18.141992316,0.7071817146852575,194.0,0.0,bi_a100_b100_p90%_v2.col
100,500,600,1,525,1,6.582834396199999,0.36041981342174456,64.4,1.5362291495737215,bi_a100_b500_p01%_v1.col
100,500,600,1,516,2,6.438747387800001,0.6570511186005347,62.6,1.8055470085267786,bi_a100_b500_p01%_v2.col
100,500,600,3,1537,1,9.3806031388,0.7037247247104992,74.8,1.2409673645990857,bi_a100_b500_p03%_v1.col
100,500,600,3,1444,2,9.471209255,0.8813844351529124,77.6,1.2884098726725124,bi_a100_b500_p03%_v2.col
100,500,600,5,2497,1,6.457314820400001,0.4090951084977301,97.6,0.6782329983125267,bi_a100_b500_p05%_v1.col
100,500,600,5,2502,2,9.0430743842,1.5049704795316394,97.4,0.6,bi_a100_b500_p05%_v2.col
100,500,600,10,5152,1,21.026279541400005,2.873012147112433,163.2,0.9695359714832658,bi_a100_b500_p10%_v1.col
100,500,600,10,4977,2,17.255056356399997,1.2482098574353966,157.8,0.3741657386773941,bi_a100_b500_p10%_v2.col
100,500,600,20,10077,1,85.12492134559999,6.380515644599985,332.2,1.4966629547095764,bi_a100_b500_p20%_v1.col
100,500,600,20,10063,2,88.89221182060001,5.928193194139788,328.8,0.7348469228349535,bi_a100_b500_p20%_v2.col
100,500,600,30,15047,1,90.5473630382,12.67295017465787,512.4,0.9273618495495702,bi_a100_b500_p30%_v1.col
100,500,600,30,15090,2,109.27822850679999,11.923766739871681,518.6,0.9273618495495702,bi_a100_b500_p30%_v2.col
100,500,600,40,20050,1,124.0974971826,16.888485966486307,551.4,0.39999999999999997,bi_a100_b500_p40%_v1.col
100,500,600,40,19920,2,102.3488753352,3.9614000562685527,550.8,0.3741657386773941,bi_a100_b500_p40%_v2.col
100,500,600,50,25075,1,142.43179017199998,18.617604232172827,567.4,0.24494897427831783,bi_a100_b500_p50%_v1.col
100,500,600,50,24945,2,245.48618698259997,37.42268530404672,566.8,0.58309518948453,bi_a100_b500_p50%_v2.col
100,500,600,60,29954,1,227.58476428600002,18.862926688031315,577.8,0.20000000000000004,bi_a100_b500_p60%_v1.col
100,500,600,60,29933,2,258.8421488236,28.78648624271991,577.2,0.20000000000000004,bi_a100_b500_p60%_v2.col
100,500,600,70,35049,1,302.4562425972,27.45776743729185,584.6,0.24494897427831783,bi_a100_b500_p70%_v1.col
100,500,600,70,35055,2,343.3210303968,44.17228101978375,584.2,0.20000000000000004,bi_a100_b500_p70%_v2.col
100,500,600,80,40002,1,259.7281472,16.24774254882595,589.4,0.24494897427831783,bi_a100_b500_p80%_v1.col
100,500,600,80,39945,2,378.0998400548,59.078533482873524,589.0,0.31622776601683794,bi_a100_b500_p80%_v2.col
100,500,600,90,45019,1,356.17297767720004,28.981738938804487,592.6,0.24494897427831783,bi_a100_b500_p90%_v1.col
100,500,600,90,44905,2,266.5910572058,1.1034749591627258,593.0,0.0,bi_a100_b500_p90%_v2.col
