a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,500,600,3,1499,3,2.5095960458,0.22463870932732213,86.4,0.9273618495495702,bi_a100_b500_p03%_v3.col
100,500,600,3,1505,4,2.710810823,0.4294072015287727,85.6,2.481934729198171,bi_a100_b500_p03%_v4.col
100,500,600,3,1550,5,3.3333936387999996,0.1933685170109766,82.4,0.8124038404635959,bi_a100_b500_p03%_v5.col
100,500,600,5,2497,1,3.3733996544,0.37260729886628713,99.6,0.8124038404635959,bi_a100_b500_p05%_v1.col
100,500,600,5,2502,2,3.275340042,0.4054029355346007,99.8,0.8602325267042625,bi_a100_b500_p05%_v2.col
100,500,600,5,2543,3,4.346799889600001,0.8059434498238598,100.2,1.1135528725660044,bi_a100_b500_p05%_v3.col
100,500,600,5,2442,4,3.6488493054,0.22677495702483288,98.4,0.5099019513592785,bi_a100_b500_p05%_v4.col
100,500,600,5,2454,5,4.5413694186,0.7141482463568835,98.4,1.3266499161421597,bi_a100_b500_p05%_v5.col
100,500,600,10,5152,1,8.2870785546,0.8414305494641944,166.2,0.3741657386773941,bi_a100_b500_p10%_v1.col
100,500,600,10,4977,2,7.338280326200001,1.0245067854764112,160.6,0.5099019513592785,bi_a100_b500_p10%_v2.col
100,500,600,10,5109,3,6.4540270662,0.43595755086389737,165.6,0.24494897427831777,bi_a100_b500_p10%_v3.col
100,500,600,10,4929,4,6.3217632770000005,0.9102031136200692,159.4,0.6,bi_a100_b500_p10%_v4.col
100,500,600,10,5103,5,6.622563647200001,0.33533285206727786,164.4,0.24494897427831777,bi_a100_b500_p10%_v5.col
250,750,1000,1,1861,1,8.739297737000001,0.3883226746597002,178.8,1.2409673645990857,bi_a250_b750_p01%_v1.col
250,750,1000,1,1820,2,7.6265625836,1.0153162646064262,199.8,7.638062581571323,bi_a250_b750_p01%_v2.col
250,750,1000,1,1864,3,8.784077634,0.31329071395881714,188.8,6.061352984276695,bi_a250_b750_p01%_v3.col
250,750,1000,1,1758,4,8.041934098999999,0.3219605441068616,173.6,3.3704599092705427,bi_a250_b750_p01%_v4.col
250,750,1000,1,1841,5,8.3660896056,0.5332818612155614,183.0,5.787918451395113,bi_a250_b750_p01%_v5.col
250,750,1000,3,5697,1,10.205962453400002,1.2097293083060887,171.6,2.357965224510319,bi_a250_b750_p03%_v1.col
250,750,1000,3,5536,2,12.5045856402,0.7346424718891463,166.0,1.9235384061671343,bi_a250_b750_p03%_v2.col
250,750,1000,3,5674,3,12.507416746599999,1.5814810643529569,169.2,1.6552945357246849,bi_a250_b750_p03%_v3.col
250,750,1000,3,5589,4,11.540177573400001,1.409716410489283,166.2,2.2671568097509267,bi_a250_b750_p03%_v4.col
250,750,1000,3,5531,5,12.5190321466,0.7503364075980978,166.2,1.5297058540778354,bi_a250_b750_p03%_v5.col
250,750,1000,5,9230,1,17.0961491314,1.4703239451395145,226.4,0.9273618495495702,bi_a250_b750_p05%_v1.col
250,750,1000,5,9292,2,13.749410567800002,0.34434068418913405,228.8,0.48989794855663554,bi_a250_b750_p05%_v2.col
250,750,1000,5,9269,3,15.065154114,0.9303290401421946,228.6,0.5099019513592785,bi_a250_b750_p05%_v3.col
250,750,1000,5,9426,4,16.212297068199998,0.6728204078084212,227.8,0.2,bi_a250_b750_p05%_v4.col
250,750,1000,5,9407,5,15.332693754,1.5800497038559438,230.6,0.9273618495495702,bi_a250_b750_p05%_v5.col
250,750,1000,10,18794,1,28.744921289399997,1.4257268212503447,404.2,0.3741657386773941,bi_a250_b750_p10%_v1.col
250,750,1000,10,18648,2,31.274203858200003,2.687376802386945,399.8,0.8602325267042626,bi_a250_b750_p10%_v2.col
250,750,1000,10,18933,3,38.487203366,3.2976716856397985,406.0,0.7071067811865476,bi_a250_b750_p10%_v3.col
250,750,1000,10,18581,4,38.9592443178,4.114605313811212,398.2,0.48989794855663554,bi_a250_b750_p10%_v4.col
250,750,1000,10,18713,5,38.1279859912,4.7738750165116075,400.6,0.8717797887081347,bi_a250_b750_p10%_v5.col
500,500,1000,1,2537,1,13.4726649818,0.9592723349237787,224.4,10.64236815751081,bi_a500_b500_p01%_v1.col
500,500,1000,1,2396,2,12.8441224054,0.43137305421562105,244.2,7.651143705355429,bi_a500_b500_p01%_v2.col
500,500,1000,1,2522,3,12.858300169999998,1.226224741510934,234.0,6.488451279003334,bi_a500_b500_p01%_v3.col
500,500,1000,1,2462,4,12.855163072599998,1.519297515287597,231.2,9.232551110067034,bi_a500_b500_p01%_v4.col
500,500,1000,1,2493,5,12.056895412200001,0.8689398178774892,243.6,6.438944012802099,bi_a500_b500_p01%_v5.col
500,500,1000,3,7384,1,14.813734547600001,1.21342313906918,201.6,1.208304597359457,bi_a500_b500_p03%_v1.col
500,500,1000,3,7474,2,14.9416035454,2.483373477857409,202.2,1.0677078252031311,bi_a500_b500_p03%_v2.col
500,500,1000,3,7541,3,13.6745854312,1.2636774674569442,204.0,0.5477225575051661,bi_a500_b500_p03%_v3.col
500,500,1000,3,7501,4,12.934439831599999,1.4529200993574298,204.2,1.3564659966250534,bi_a500_b500_p03%_v4.col
500,500,1000,3,7478,5,15.4987326474,1.8177181790559414,203.2,0.6633249580710799,bi_a500_b500_p03%_v5.col
500,500,1000,5,12438,1,17.130254647199997,1.2842241404110841,299.2,0.3741657386773941,bi_a500_b500_p05%_v1.col
500,500,1000,5,12517,2,15.893961784200002,0.9012376014328326,301.2,0.3741657386773941,bi_a500_b500_p05%_v2.col
500,500,1000,5,12417,3,19.8523339908,2.873780332140071,298.6,0.5099019513592784,bi_a500_b500_p05%_v3.col
500,500,1000,5,12678,4,22.3380570048,2.354641974385076,302.2,0.9695359714832658,bi_a500_b500_p05%_v4.col
500,500,1000,5,12596,5,17.217440311,1.1100529008118272,301.6,0.6782329983125267,bi_a500_b500_p05%_v5.col
500,500,1000,10,25253,1,54.2541949524,7.448704529450469,529.8,0.7999999999999999,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,41.3766133698,4.351414356616551,521.8,0.58309518948453,bi_a500_b500_p10%_v2.col
500,500,1000,10,25214,3,36.3393783658,1.7501126929235367,527.2,0.3741657386773941,bi_a500_b500_p10%_v3.col
500,500,1000,10,25129,4,50.863163970600006,6.2811525026966555,525.4,0.6782329983125267,bi_a500_b500_p10%_v4.col
500,500,1000,10,24870,5,52.0622681894,5.917269323740415,519.6,1.3266499161421599,bi_a500_b500_p10%_v5.col
