a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,100,200,1,92,1,3.0554157204,1.8586867053292548,39.6,0.5099019513592784,bi_a100_b100_p01%_v1.col
100,100,200,1,103,2,1.0579456755999999,0.12983322770460137,37.0,0.7071067811865476,bi_a100_b100_p01%_v2.col
100,100,200,3,306,1,3.1204606862000004,0.25347591780625545,37.4,0.7483314773547882,bi_a100_b100_p03%_v1.col
100,100,200,3,317,2,3.2090268592,0.8570072501197025,38.8,1.0677078252031311,bi_a100_b100_p03%_v2.col
100,100,200,5,497,1,2.6025223742000003,0.15983194009162782,42.0,0.4472135954999579,bi_a100_b100_p05%_v1.col
100,100,200,5,488,2,2.9876394232,0.2549130975867077,41.2,0.48989794855663554,bi_a100_b100_p05%_v2.col
100,100,200,10,971,1,3.8489049956000003,0.8736330633262761,63.4,0.39999999999999997,bi_a100_b100_p10%_v1.col
100,100,200,10,922,2,2.9860689074000004,0.4044349640982376,61.8,0.19999999999999998,bi_a100_b100_p10%_v2.col
100,100,200,20,1973,1,4.930862233800001,0.33865922143713434,107.6,0.39999999999999997,bi_a100_b100_p20%_v1.col
100,100,200,20,2003,2,6.463535642799999,0.9872153301700137,109.2,0.3741657386773941,bi_a100_b100_p20%_v2.col
100,100,200,30,2897,1,12.702143960199999,1.4987292265835497,139.8,0.48989794855663554,bi_a100_b100_p30%_v1.col
100,100,200,30,3016,2,12.731463086999998,1.4348925272738469,143.4,0.24494897427831777,bi_a100_b100_p30%_v2.col
100,100,200,40,3953,1,18.910418035,2.65845851887815,160.2,0.3741657386773941,bi_a100_b100_p40%_v1.col
100,100,200,40,4048,2,12.8670370604,0.5037415435509237,163.0,0.31622776601683794,bi_a100_b100_p40%_v2.col
100,100,200,50,5022,1,19.555914099200002,1.3437636649312397,173.4,0.24494897427831777,bi_a100_b100_p50%_v1.col
100,100,200,50,5019,2,19.5689315216,2.3058220828793456,173.2,0.2,bi_a100_b100_p50%_v2.col
100,100,200,60,6000,1,23.239853753400002,2.626193595587092,181.8,0.19999999999999998,bi_a100_b100_p60%_v1.col
100,100,200,60,5978,2,27.2421357462,3.0474967576508467,181.0,0.0,bi_a100_b100_p60%_v2.col
100,100,200,70,7039,1,28.0296174108,3.1112035208464133,186.8,0.2,bi_a100_b100_p70%_v1.col
100,100,200,70,7044,2,26.8712563712,2.306551791739681,187.0,0.0,bi_a100_b100_p70%_v2.col
100,100,200,80,8007,1,35.784707654,3.7640651081900356,190.2,0.2,bi_a100_b100_p80%_v1.col
100,100,200,80,7988,2,31.391449518199998,2.2330269300599914,189.8,0.19999999999999998,bi_a100_b100_p80%_v2.col
100,100,200,90,9021,1,30.054883961399998,0.27920047031485973,194.0,0.0,bi_a100_b100_p90%_v1.col
100,100,200,90,8994,2,34.650075901,4.844722348933729,193.8,0.19999999999999998,bi_a100_b100_p90%_v2.col
100,500,600,1,525,1,14.8095246944,1.058561673084923,70.4,1.4352700094407322,bi_a100_b500_p01%_v1.col
100,500,600,1,516,2,10.7514909262,1.1635693652961436,73.0,0.7745966692414833,bi_a100_b500_p01%_v2.col
100,500,600,3,1537,1,8.549269234,1.4036142517554968,84.0,1.1832159566199232,bi_a100_b500_p03%_v1.col
100,500,600,3,1444,2,9.604439746999999,1.3850267651297334,84.0,1.0488088481701516,bi_a100_b500_p03%_v2.col
100,500,600,5,2497,1,13.351315471800001,1.3287734272349168,97.4,0.5099019513592785,bi_a100_b500_p05%_v1.col
100,500,600,5,2502,2,15.1756447456,0.8373511247978875,97.2,0.3741657386773941,bi_a100_b500_p05%_v2.col
100,500,600,10,5152,1,27.470442861200002,3.2415452396490623,162.6,0.5099019513592785,bi_a100_b500_p10%_v1.col
100,500,600,10,4977,2,34.3152981176,5.842278507289793,157.0,0.31622776601683794,bi_a100_b500_p10%_v2.col
100,500,600,20,10077,1,86.3845376156,13.502978184744684,333.6,1.4352700094407322,bi_a100_b500_p20%_v1.col
100,500,600,20,10063,2,56.072416845199996,8.332788433783627,333.0,1.4491376746189437,bi_a100_b500_p20%_v2.col
100,500,600,30,15047,1,167.2472917802,18.55880730667928,511.8,0.58309518948453,bi_a100_b500_p30%_v1.col
100,500,600,30,15090,2,124.4710508712,16.035588442886205,520.2,0.58309518948453,bi_a100_b500_p30%_v2.col
100,500,600,40,20050,1,149.7539497788,12.384860237126768,551.2,0.19999999999999998,bi_a100_b500_p40%_v1.col
100,500,600,40,19920,2,265.3679600916,28.93718718682322,550.0,0.31622776601683794,bi_a100_b500_p40%_v2.col
100,500,600,50,25075,1,320.48363115760003,43.21608937733705,566.8,0.3741657386773941,bi_a100_b500_p50%_v1.col
100,500,600,50,24945,2,247.5195035454,36.618214273611194,567.6,0.24494897427831783,bi_a100_b500_p50%_v2.col
100,500,600,60,29954,1,325.6825294792,20.41472118766578,577.2,0.20000000000000004,bi_a100_b500_p60%_v1.col
100,500,600,60,29933,2,272.6204478858,13.32889561886721,577.4,0.24494897427831783,bi_a100_b500_p60%_v2.col
100,500,600,70,35049,1,347.3943822046,14.077706827296527,584.0,0.0,bi_a100_b500_p70%_v1.col
100,500,600,70,35055,2,474.5605688378,41.268416329209,583.8,0.19999999999999998,bi_a100_b500_p70%_v2.col
100,500,600,80,40002,1,419.9538942108,17.218922056559087,589.0,0.0,bi_a100_b500_p80%_v1.col
100,500,600,80,39945,2,414.77656428299997,21.539000567845164,589.0,0.0,bi_a100_b500_p80%_v2.col
100,500,600,90,45019,1,490.4360686088,36.50001809205102,592.8,0.19999999999999998,bi_a100_b500_p90%_v1.col
100,500,600,90,44905,2,508.754204262,60.748075947770346,592.8,0.19999999999999998,bi_a100_b500_p90%_v2.col
500,500,1000,1,2537,1,110.2075783846,23.972616287677987,190.6,9.276852914647295,bi_a500_b500_p01%_v1.col
500,500,1000,1,2396,2,123.14070936140001,10.663468939209865,193.8,6.256196927846821,bi_a500_b500_p01%_v2.col
500,500,1000,3,7384,1,58.3057380296,6.284692553133974,197.0,0.5477225575051661,bi_a500_b500_p03%_v1.col
500,500,1000,3,7474,2,52.9999494044,3.5305275951052684,199.2,0.3741657386773941,bi_a500_b500_p03%_v2.col
500,500,1000,5,12438,1,67.01747790940001,10.553550226138439,294.4,0.24494897427831783,bi_a500_b500_p05%_v1.col
500,500,1000,5,12517,2,74.1467433672,5.480685304586499,295.4,0.8717797887081347,bi_a500_b500_p05%_v2.col
500,500,1000,10,25253,1,235.76064220940003,62.0644566729041,521.4,1.8601075237738274,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,183.904376761,32.83380674576735,515.6,0.6782329983125268,bi_a500_b500_p10%_v2.col
500,500,1000,20,50042,1,708.6659413014,163.92139190518944,798.6,0.9273618495495702,bi_a500_b500_p20%_v1.col
500,500,1000,20,50009,2,879.7647524676,151.35393814902187,794.4,1.4352700094407322,bi_a500_b500_p20%_v2.col
500,500,1000,30,75280,1,1385.7239913748003,218.71350560562618,897.2,0.7348469228349535,bi_a500_b500_p30%_v1.col
500,500,1000,30,75133,2,1867.0704701996,455.1062523988568,897.0,0.8944271909999159,bi_a500_b500_p30%_v2.col
500,500,1000,40,100391,1,1668.1366111807997,186.18614211024445,939.4,0.6782329983125268,bi_a500_b500_p40%_v1.col
500,500,1000,40,100075,2,1579.2787480414001,152.77999850376307,939.0,0.31622776601683794,bi_a500_b500_p40%_v2.col
500,500,1000,50,124819,1,2260.4651580724,332.1309069259495,960.8,0.19999999999999998,bi_a500_b500_p50%_v1.col
500,500,1000,50,125009,2,3112.1462941012005,570.2916586871135,960.0,0.31622776601683794,bi_a500_b500_p50%_v2.col
500,500,1000,60,149899,1,3047.7394036792,294.9924021344877,973.4,0.24494897427831783,bi_a500_b500_p60%_v1.col
500,500,1000,60,149722,2,2777.7989706264,194.43193158522962,973.0,0.4472135954999579,bi_a500_b500_p60%_v2.col
500,500,1000,70,175289,1,3076.4169230578,333.7166106999661,981.8,0.20000000000000004,bi_a500_b500_p70%_v1.col
500,500,1000,70,174970,2,2917.4856916721997,178.10424391971696,981.4,0.24494897427831783,bi_a500_b500_p70%_v2.col
500,500,1000,80,199919,1,3389.1518364326002,288.5095377224542,987.0,0.0,bi_a500_b500_p80%_v1.col
500,500,1000,80,200277,2,4219.6309250254,223.49597022722241,987.0,0.0,bi_a500_b500_p80%_v2.col
500,500,1000,90,224990,1,3659.6888058482,225.8487576328121,992.0,0.0,bi_a500_b500_p90%_v1.col
500,500,1000,90,225217,2,2989.2561615234,65.57484108801647,992.0,0.0,bi_a500_b500_p90%_v2.col
