a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,100,200,1,92,1,1.7065613800000001,1.1146525816301474,38.2,0.58309518948453,bi_a100_b100_p01%_v1.col
100,100,200,1,103,2,0.4656749137999999,0.07619461629329925,36.8,0.58309518948453,bi_a100_b100_p01%_v2.col
100,100,200,3,306,1,1.6216467074,0.23030329131828586,36.6,1.4,bi_a100_b100_p03%_v1.col
100,100,200,3,317,2,1.5553364846000002,0.14679201092566294,36.4,0.812403840463596,bi_a100_b100_p03%_v2.col
100,100,200,5,497,1,1.655722642,0.1319637145197923,41.6,0.8124038404635959,bi_a100_b100_p05%_v1.col
100,100,200,5,488,2,1.3918129902,0.14507980581194307,41.2,0.48989794855663554,bi_a100_b100_p05%_v2.col
100,100,200,10,971,1,2.3557933872,0.20092404853624196,63.2,0.3741657386773941,bi_a100_b100_p10%_v1.col
100,100,200,10,922,2,2.6448759902,0.17932300008290045,61.0,0.31622776601683794,bi_a100_b100_p10%_v2.col
100,100,200,20,1973,1,5.0432004784,0.5139251264783051,106.2,0.58309518948453,bi_a100_b100_p20%_v1.col
100,100,200,20,2003,2,4.5094124498,0.6348210751661618,108.6,0.5099019513592785,bi_a100_b100_p20%_v2.col
100,100,200,30,2897,1,8.333935888400001,1.2108095044897658,139.6,0.5099019513592785,bi_a100_b100_p30%_v1.col
100,100,200,30,3016,2,7.8862647689999985,1.1523561597778995,142.6,0.7483314773547882,bi_a100_b100_p30%_v2.col
100,100,200,40,3953,1,13.374634868800001,1.1004562916007807,159.6,0.24494897427831777,bi_a100_b100_p40%_v1.col
100,100,200,40,4048,2,9.3174431416,0.9759498110060307,163.0,0.4472135954999579,bi_a100_b100_p40%_v2.col
100,100,200,50,5022,1,11.691084356800001,0.7593850900924032,173.4,0.24494897427831777,bi_a100_b100_p50%_v1.col
100,100,200,50,5019,2,12.6976085886,2.115396405315392,173.2,0.48989794855663554,bi_a100_b100_p50%_v2.col
100,100,200,60,6000,1,14.655175811200001,0.6764891570508909,181.6,0.24494897427831777,bi_a100_b100_p60%_v1.col
100,100,200,60,5978,2,14.957128555599999,2.1878253909745666,181.6,0.24494897427831777,bi_a100_b100_p60%_v2.col
