a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,100,200,1,92,1,3.3178386137999993,1.7421149382241465,37.4,0.5099019513592784,bi_a100_b100_p01%_v1.col
100,100,200,1,103,2,1.378695603,0.15993474585229325,35.2,0.3741657386773941,bi_a100_b100_p01%_v2.col
100,100,200,3,306,1,3.785531538,0.32941837320522094,33.2,1.0198039027185568,bi_a100_b100_p03%_v1.col
100,100,200,3,317,2,3.4772423850000003,0.36587101541006306,34.4,1.208304597359457,bi_a100_b100_p03%_v2.col
100,100,200,5,497,1,3.8812294223999997,0.27975523174525263,41.2,0.19999999999999998,bi_a100_b100_p05%_v1.col
100,100,200,5,488,2,4.1971268806,0.25898482337738293,40.4,0.6782329983125267,bi_a100_b100_p05%_v2.col
100,100,200,10,971,1,5.120335145,0.2921947431634442,63.4,0.39999999999999997,bi_a100_b100_p10%_v1.col
100,100,200,10,922,2,5.149709229600001,0.371772467421955,61.2,0.48989794855663554,bi_a100_b100_p10%_v2.col
100,100,200,20,1973,1,10.4878082882,0.40357024734643926,106.4,0.39999999999999997,bi_a100_b100_p20%_v1.col
100,100,200,20,2003,2,12.1226539856,1.6181574292899934,107.8,0.7348469228349533,bi_a100_b100_p20%_v2.col
100,100,200,30,2897,1,20.1519701096,2.8004905784050624,139.0,0.7071067811865476,bi_a100_b100_p30%_v1.col
100,100,200,30,3016,2,21.2829127722,1.861001213030669,141.6,0.9797958971132711,bi_a100_b100_p30%_v2.col
100,100,200,40,3953,1,37.3321081614,4.784749337031846,159.2,0.48989794855663565,bi_a100_b100_p40%_v1.col
100,100,200,40,4048,2,28.531661484800004,2.495516452785446,162.6,0.24494897427831777,bi_a100_b100_p40%_v2.col
100,100,200,50,5022,1,35.12672619959999,1.7502857131263412,172.6,0.5099019513592785,bi_a100_b100_p50%_v1.col
100,100,200,50,5019,2,37.76119387039999,6.276075583495175,172.6,0.5099019513592785,bi_a100_b100_p50%_v2.col
100,100,200,60,6000,1,38.10360953760001,1.8188337702930522,181.8,0.2,bi_a100_b100_p60%_v1.col
100,100,200,60,5978,2,43.550257227799996,3.421153384700922,181.2,0.19999999999999998,bi_a100_b100_p60%_v2.col
100,100,200,70,7039,1,49.9121372318,2.491536498137945,186.8,0.19999999999999998,bi_a100_b100_p70%_v1.col
100,100,200,70,7044,2,49.8024243326,1.3882599831593563,186.8,0.19999999999999998,bi_a100_b100_p70%_v2.col
100,100,200,80,8007,1,56.5317267196,3.4143114569794935,190.4,0.24494897427831777,bi_a100_b100_p80%_v1.col
100,100,200,80,7988,2,60.0291833946,4.833927550120652,190.2,0.19999999999999998,bi_a100_b100_p80%_v2.col
100,100,200,90,9021,1,57.3325418134,1.1102170565612355,194.0,0.0,bi_a100_b100_p90%_v1.col
100,100,200,90,8994,2,56.369022319200006,0.28931231090991877,194.0,0.0,bi_a100_b100_p90%_v2.col
100,500,600,1,525,1,14.5065513648,0.8887725178701797,63.6,2.1118712081942874,bi_a100_b500_p01%_v1.col
100,500,600,1,516,2,12.2814253824,1.2693221027031865,62.6,1.208304597359457,bi_a100_b500_p01%_v2.col
100,500,600,3,1537,1,19.759679055,2.64340404238568,75.8,1.8547236990991405,bi_a100_b500_p03%_v1.col
100,500,600,3,1444,2,16.5431405348,1.8708523370917296,77.6,1.5033296378372907,bi_a100_b500_p03%_v2.col
