a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,500,600,10,5152,1,7.1679818302000005,0.6052712469883512,167.4,0.24494897427831777,bi_a100_b500_p10%_v1.col
100,500,600,10,4977,2,9.342089958399999,0.31802612210744075,161.2,0.3741657386773941,bi_a100_b500_p10%_v2.col
100,500,600,20,10077,1,26.314947499800002,2.1687077775607886,341.2,1.2806248474865696,bi_a100_b500_p20%_v1.col
100,500,600,20,10063,2,27.067649906400003,2.727462922701402,336.2,0.48989794855663565,bi_a100_b500_p20%_v2.col
100,500,600,30,15047,1,45.178962109400004,5.083863879706087,515.2,0.7999999999999999,bi_a100_b500_p30%_v1.col
100,500,600,30,15090,2,44.9856033192,4.557917336678872,522.8,0.3741657386773941,bi_a100_b500_p30%_v2.col
100,500,600,40,20050,1,69.84923703039999,8.060539826625938,552.6,0.5099019513592784,bi_a100_b500_p40%_v1.col
100,500,600,40,19920,2,67.431914584,5.954352105425111,551.6,0.7483314773547882,bi_a100_b500_p40%_v2.col
100,500,600,50,25075,1,130.58806896820002,24.386446894933677,568.0,0.31622776601683794,bi_a100_b500_p50%_v1.col
100,500,600,50,24945,2,89.09895763600001,4.678999203128601,568.2,0.19999999999999998,bi_a100_b500_p50%_v2.col
100,500,600,60,29954,1,124.3575990858,10.901336728207644,577.8,0.19999999999999998,bi_a100_b500_p60%_v1.col
100,500,600,60,29933,2,130.15719737720002,21.3158382566279,577.8,0.20000000000000004,bi_a100_b500_p60%_v2.col
100,500,600,70,35049,1,134.0707449224,1.6444045816905353,585.0,0.0,bi_a100_b500_p70%_v1.col
100,500,600,70,35055,2,141.66396875779998,4.740337183808295,584.8,0.19999999999999998,bi_a100_b500_p70%_v2.col
100,500,600,80,40002,1,178.79817629399997,11.614686944417144,589.4,0.24494897427831783,bi_a100_b500_p80%_v1.col
100,500,600,80,39945,2,190.1575368566,12.890348001840497,589.0,0.0,bi_a100_b500_p80%_v2.col
100,500,600,90,45019,1,186.487304144,1.175846134025978,593.0,0.0,bi_a100_b500_p90%_v1.col
100,500,600,90,44905,2,188.75152367520002,1.165094005912313,592.8,0.19999999999999998,bi_a100_b500_p90%_v2.col
500,500,1000,1,2537,1,14.932026843799997,1.752960676157796,234.6,6.8308125431752265,bi_a500_b500_p01%_v1.col
500,500,1000,1,2396,2,15.111490189199998,1.3365095524750483,235.0,6.300793600809346,bi_a500_b500_p01%_v2.col
500,500,1000,3,7384,1,12.816437566600001,1.2117900179580294,201.6,0.9273618495495702,bi_a500_b500_p03%_v1.col
500,500,1000,3,7474,2,14.4032339866,1.5627641064002866,202.8,0.9695359714832658,bi_a500_b500_p03%_v2.col
500,500,1000,5,12438,1,22.2317453064,1.5524385175753708,298.6,0.8124038404635959,bi_a500_b500_p05%_v1.col
500,500,1000,5,12517,2,25.813317008000002,3.531451388562342,299.8,0.6633249580710799,bi_a500_b500_p05%_v2.col
500,500,1000,10,25253,1,54.3431800502,7.252570522802715,528.0,0.4472135954999579,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,43.093518225400004,3.928914610347446,522.6,0.6,bi_a500_b500_p10%_v2.col
500,500,1000,20,50042,1,194.883282876,10.92100230625309,802.0,0.6324555320336759,bi_a500_b500_p20%_v1.col
500,500,1000,20,50009,2,228.2227573564,22.9835356822484,800.4,1.1224972160321824,bi_a500_b500_p20%_v2.col
500,500,1000,30,75280,1,428.173059493,30.628497415836307,898.0,0.4472135954999579,bi_a500_b500_p30%_v1.col
500,500,1000,30,75133,2,455.37795327739997,67.38145094344192,899.6,0.24494897427831783,bi_a500_b500_p30%_v2.col
500,500,1000,40,100391,1,695.9693689896,79.95590605822365,940.4,0.24494897427831783,bi_a500_b500_p40%_v1.col
500,500,1000,40,100075,2,621.2304026156,71.15877232292775,940.2,0.20000000000000004,bi_a500_b500_p40%_v2.col
500,500,1000,50,124819,1,916.6014292206,123.34452092936488,961.4,0.24494897427831783,bi_a500_b500_p50%_v1.col
500,500,1000,50,125009,2,782.0633334498,85.53046920707688,961.4,0.39999999999999997,bi_a500_b500_p50%_v2.col
500,500,1000,60,149899,1,1163.432180993,115.95683846144911,973.6,0.24494897427831783,bi_a500_b500_p60%_v1.col
500,500,1000,60,149722,2,1007.0218156386,68.31511039586492,973.6,0.24494897427831783,bi_a500_b500_p60%_v2.col
500,500,1000,70,175289,1,1642.6618886966,96.8308817082321,981.8,0.19999999999999998,bi_a500_b500_p70%_v1.col
500,500,1000,70,174970,2,1645.6967909929997,189.8163795795426,981.8,0.19999999999999998,bi_a500_b500_p70%_v2.col
500,500,1000,80,199919,1,2266.8446421106005,162.78415493284794,987.4,0.24494897427831783,bi_a500_b500_p80%_v1.col
500,500,1000,80,200277,2,2377.4123173256,163.49718488456614,987.2,0.20000000000000004,bi_a500_b500_p80%_v2.col
500,500,1000,90,224990,1,1906.5922349236,151.04402039967624,992.0,0.0,bi_a500_b500_p90%_v1.col
500,500,1000,90,225217,2,2495.2096354358,196.55764288811594,991.8,0.19999999999999998,bi_a500_b500_p90%_v2.col
