a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,100,200,1,92,1,3.0776756030000003,1.8536718521573254,39.6,1.1224972160321824,bi_a100_b100_p01%_v1.col
100,100,200,1,103,2,1.4656402410000002,0.21120480125648589,34.6,0.6,bi_a100_b100_p01%_v2.col
100,100,200,3,306,1,4.6615181692,0.9687260358623121,39.2,1.772004514666935,bi_a100_b100_p03%_v1.col
100,100,200,3,317,2,3.0469253816,0.22277630089709344,36.0,1.3038404810405297,bi_a100_b100_p03%_v2.col
100,100,200,5,497,1,3.9130577864000005,0.5311885222393409,42.4,1.2489995996796797,bi_a100_b100_p05%_v1.col
100,100,200,5,488,2,3.7083265364,0.38574154327411025,42.2,0.6633249580710798,bi_a100_b100_p05%_v2.col
100,100,200,10,971,1,5.6035520302,0.6357645016327322,64.0,0.31622776601683794,bi_a100_b100_p10%_v1.col
100,100,200,10,922,2,4.703065474600001,0.5495798274169148,62.2,0.3741657386773941,bi_a100_b100_p10%_v2.col
100,100,200,20,1973,1,7.5567848716,0.320809324665095,106.6,0.24494897427831777,bi_a100_b100_p20%_v1.col
100,100,200,20,2003,2,9.611551239599999,0.8946049399425337,109.8,0.58309518948453,bi_a100_b100_p20%_v2.col
100,100,200,30,2897,1,22.4589117612,2.3497314223026895,139.6,0.39999999999999997,bi_a100_b100_p30%_v1.col
100,100,200,30,3016,2,24.611975344199998,1.743371464111011,142.8,0.3741657386773941,bi_a100_b100_p30%_v2.col
100,100,200,40,3953,1,29.5191446986,2.709351882476074,160.6,0.5099019513592785,bi_a100_b100_p40%_v1.col
100,100,200,40,4048,2,28.014539946600003,3.0590903234393796,163.2,0.2,bi_a100_b100_p40%_v2.col
100,100,200,50,5022,1,33.0543774084,2.5247509617392736,174.2,0.3741657386773941,bi_a100_b100_p50%_v1.col
100,100,200,50,5019,2,35.122078043200005,2.807822611652365,174.0,0.31622776601683794,bi_a100_b100_p50%_v2.col
100,100,200,60,6000,1,42.9724942466,4.693731690841842,181.4,0.24494897427831777,bi_a100_b100_p60%_v1.col
100,100,200,60,5978,2,46.9201652018,5.403058669358799,181.4,0.24494897427831777,bi_a100_b100_p60%_v2.col
100,100,200,70,7039,1,47.280446011,1.3577278986257402,187.0,0.0,bi_a100_b100_p70%_v1.col
