a,b,N,p,M,v,mean_time,se_time,mean_chi,se_chi,instancia
100,100,200,1,92,1,2.7589029222,1.8888692980382318,38.6,0.6,bi_a100_b100_p01%_v1.col
100,100,200,1,103,2,0.7945231208,0.11038609054939123,35.8,0.48989794855663554,bi_a100_b100_p01%_v2.col
100,100,200,3,306,1,2.6880234568,0.22975799727414084,34.2,1.2000000000000002,bi_a100_b100_p03%_v1.col
100,100,200,3,317,2,2.3574435682,0.36216319779788203,35.0,1.1832159566199232,bi_a100_b100_p03%_v2.col
100,100,200,5,497,1,2.6293829806,0.2775887384044586,41.0,0.5477225575051661,bi_a100_b100_p05%_v1.col
100,100,200,5,488,2,2.464785117,0.27659720617772443,41.0,0.7071067811865476,bi_a100_b100_p05%_v2.col
100,100,200,10,971,1,2.7504371915999997,0.43635841257896507,64.0,0.4472135954999579,bi_a100_b100_p10%_v1.col
100,100,200,10,922,2,3.3837818908000004,0.33023440893150247,61.2,0.19999999999999998,bi_a100_b100_p10%_v2.col
100,100,200,20,1973,1,6.181858764599999,0.7885758564415097,105.8,0.7348469228349533,bi_a100_b100_p20%_v1.col
100,100,200,20,2003,2,7.659374631,0.9642344784990038,107.4,0.6,bi_a100_b100_p20%_v2.col
100,100,200,30,2897,1,12.850150249199999,1.7765799273556802,138.6,0.39999999999999997,bi_a100_b100_p30%_v1.col
100,100,200,30,3016,2,11.4256423872,1.6432791118259258,143.0,0.5477225575051661,bi_a100_b100_p30%_v2.col
100,100,200,40,3953,1,17.611273270199998,1.85577200490805,159.2,0.3741657386773941,bi_a100_b100_p40%_v1.col
100,100,200,40,4048,2,14.5569159952,1.753618351234191,163.0,0.4472135954999579,bi_a100_b100_p40%_v2.col
100,100,200,50,5022,1,18.098538689599998,2.5120091937273847,173.4,0.6,bi_a100_b100_p50%_v1.col
100,100,200,50,5019,2,20.921039287600003,1.5224954842483092,172.8,0.2,bi_a100_b100_p50%_v2.col
100,100,200,60,6000,1,21.1935837812,1.642918116946971,181.4,0.24494897427831777,bi_a100_b100_p60%_v1.col
100,100,200,60,5978,2,16.7481511126,1.3001975988900436,181.8,0.19999999999999998,bi_a100_b100_p60%_v2.col
100,100,200,70,7039,1,25.9245605678,2.23915185519475,186.8,0.2,bi_a100_b100_p70%_v1.col
100,100,200,70,7044,2,26.9196616614,2.488579725840698,187.2,0.19999999999999998,bi_a100_b100_p70%_v2.col
100,100,200,80,8007,1,30.919351725000002,2.4302491756510003,190.2,0.19999999999999998,bi_a100_b100_p80%_v1.col
100,100,200,80,7988,2,31.1219132386,3.260452990513848,190.0,0.0,bi_a100_b100_p80%_v2.col
100,100,200,90,9021,1,25.2863083572,0.9142260996811417,194.0,0.0,bi_a100_b100_p90%_v1.col
100,100,200,90,8994,2,27.6967237326,1.8731877097743335,193.8,0.19999999999999998,bi_a100_b100_p90%_v2.col
100,500,600,1,525,1,10.2709203438,0.7497144903342138,61.6,1.5999999999999999,bi_a100_b500_p01%_v1.col
100,500,600,1,516,2,10.0835074184,0.7946675465162095,59.6,0.812403840463596,bi_a100_b500_p01%_v2.col
100,500,600,3,1537,1,14.423355509999999,0.43900006997638336,74.0,0.7071067811865476,bi_a100_b500_p03%_v1.col
100,500,600,3,1444,2,11.3451183546,1.5091179633998488,75.6,1.9646882704388497,bi_a100_b500_p03%_v2.col
100,500,600,5,2497,1,12.5937177078,1.1811685905767673,95.8,0.7999999999999999,bi_a100_b500_p05%_v1.col
100,500,600,5,2502,2,10.5541608254,1.2060248805500398,97.0,1.0488088481701516,bi_a100_b500_p05%_v2.col
100,500,600,10,5152,1,35.3179997152,3.3191419169385985,162.0,0.7071067811865476,bi_a100_b500_p10%_v1.col
100,500,600,10,4977,2,26.0840552838,2.3413978921866594,157.4,0.39999999999999997,bi_a100_b500_p10%_v2.col
100,500,600,20,10077,1,128.59344205,8.850110061691295,331.0,0.5477225575051661,bi_a100_b500_p20%_v1.col
100,500,600,20,10063,2,127.4603130486,7.396514281724332,328.4,1.2884098726725124,bi_a100_b500_p20%_v2.col
100,500,600,30,15047,1,181.92868019120002,16.7685708107574,511.2,0.9695359714832658,bi_a100_b500_p30%_v1.col
100,500,600,30,15090,2,214.8336331298,22.305184813181167,517.2,0.3741657386773941,bi_a100_b500_p30%_v2.col
100,500,600,40,20050,1,227.76994859500002,13.195182542223254,550.4,0.24494897427831783,bi_a100_b500_p40%_v1.col
100,500,600,40,19920,2,214.10336202380003,25.966312538159066,549.6,0.39999999999999997,bi_a100_b500_p40%_v2.col
100,500,600,50,25075,1,212.41198207859998,17.55108746177597,567.0,0.31622776601683794,bi_a100_b500_p50%_v1.col
100,500,600,50,24945,2,194.01317178760002,23.810916189369788,568.0,0.5477225575051661,bi_a100_b500_p50%_v2.col
100,500,600,60,29954,1,250.83081912819998,24.309131878031355,577.8,0.20000000000000004,bi_a100_b500_p60%_v1.col
100,500,600,60,29933,2,265.0830537998,29.6891684302035,577.6,0.24494897427831783,bi_a100_b500_p60%_v2.col
100,500,600,70,35049,1,310.5399387408,27.109222821131556,584.4,0.24494897427831783,bi_a100_b500_p70%_v1.col
100,500,600,70,35055,2,324.41757405280003,17.972026816918646,583.8,0.19999999999999998,bi_a100_b500_p70%_v2.col
100,500,600,80,40002,1,409.2063829672,45.11755194404825,588.8,0.19999999999999998,bi_a100_b500_p80%_v1.col
100,500,600,80,39945,2,363.133348217,21.515453468803045,589.0,0.0,bi_a100_b500_p80%_v2.col
100,500,600,90,45019,1,429.202564229,27.737364369537595,592.6,0.24494897427831783,bi_a100_b500_p90%_v1.col
100,500,600,90,44905,2,384.53494601980003,14.926604029285071,592.8,0.19999999999999998,bi_a100_b500_p90%_v2.col
500,500,1000,1,2537,1,103.32417255760001,3.9740672470993643,148.0,1.4832396974191324,bi_a500_b500_p01%_v1.col
500,500,1000,1,2396,2,92.8947046502,6.847791571085171,153.8,3.4263683398023628,bi_a500_b500_p01%_v2.col
500,500,1000,3,7384,1,53.4623604592,5.806346958086107,196.6,0.6,bi_a500_b500_p03%_v1.col
500,500,1000,3,7474,2,49.9468078046,7.018413160431143,200.0,0.8366600265340755,bi_a500_b500_p03%_v2.col
500,500,1000,5,12438,1,119.23582768679998,20.978194302691673,294.0,1.0,bi_a500_b500_p05%_v1.col
500,500,1000,5,12517,2,124.0838129716,13.886771441760276,292.8,1.1575836902790224,bi_a500_b500_p05%_v2.col
500,500,1000,10,25253,1,298.3129332724,16.26984105906931,518.6,0.9273618495495705,bi_a500_b500_p10%_v1.col
500,500,1000,10,24872,2,400.1205136652,25.063703223960225,507.0,1.949358868961793,bi_a500_b500_p10%_v2.col
500,500,1000,20,50042,1,1104.3697158176,169.79267951037156,793.6,2.1587033144922905,bi_a500_b500_p20%_v1.col
500,500,1000,20,50009,2,800.584296695,69.70030566614398,795.0,0.31622776601683794,bi_a500_b500_p20%_v2.col
500,500,1000,30,75280,1,1577.15554493,198.41145180757815,894.6,0.812403840463596,bi_a500_b500_p30%_v1.col
500,500,1000,30,75133,2,1458.9464825872,234.54213616242285,895.4,1.0295630140987,bi_a500_b500_p30%_v2.col
500,500,1000,40,100391,1,1641.3291680119996,140.61841511292204,938.4,0.6782329983125267,bi_a500_b500_p40%_v1.col
500,500,1000,40,100075,2,1459.6449922866,111.23886131521103,938.4,0.24494897427831783,bi_a500_b500_p40%_v2.col
500,500,1000,50,124819,1,1673.8513626610002,213.11189008924728,960.6,0.24494897427831783,bi_a500_b500_p50%_v1.col
500,500,1000,50,125009,2,1998.3729627713997,308.13889860608833,959.8,0.58309518948453,bi_a500_b500_p50%_v2.col
500,500,1000,60,149899,1,2214.7012019016,210.64247460719668,973.4,0.39999999999999997,bi_a500_b500_p60%_v1.col
500,500,1000,60,149722,2,2054.7639387756,147.31807519153477,973.4,0.24494897427831783,bi_a500_b500_p60%_v2.col
500,500,1000,70,175289,1,2417.5367709823995,274.61167425784924,981.8,0.19999999999999998,bi_a500_b500_p70%_v1.col
500,500,1000,70,174970,2,2104.3947730747996,312.0766003817148,981.6,0.24494897427831783,bi_a500_b500_p70%_v2.col
500,500,1000,80,199919,1,2336.4937939553997,220.29012738770683,987.2,0.19999999999999998,bi_a500_b500_p80%_v1.col
500,500,1000,80,200277,2,2783.5418802512004,121.81937159092708,987.4,0.24494897427831783,bi_a500_b500_p80%_v2.col
500,500,1000,90,224990,1,3511.3190941502,276.4896595123358,991.6,0.24494897427831783,bi_a500_b500_p90%_v1.col
500,500,1000,90,225217,2,3066.684349465,4.014608906034484,992.0,0.0,bi_a500_b500_p90%_v2.col
