n_config,tempo_melhor,v_config,N_real,melhor_chi,instancia,heuristica_vencedora,M_real,p_config
2000,0.02313,1,2000,330,simples_n2000_p01%_v1.col,MaxGrau,20148,1
2000,0.022691,2,2000,326,simples_n2000_p01%_v2.col,MaxGrau,19958,1
2000,0.02237,3,2000,326,simples_n2000_p01%_v3.col,MaxGrau,20227,1
2000,0.022529,4,2000,325,simples_n2000_p01%_v4.col,MaxGrau,20220,1
2000,0.022494,5,2000,323,simples_n2000_p01%_v5.col,MaxGrau,19902,1
2000,0.084985,1,2000,857,simples_n2000_p03%_v1.col,MaxGrau,59842,3
2000,0.06068,2,2000,864,simples_n2000_p03%_v2.col,MaxGrau,60488,3
2000,0.079442,3,2000,864,simples_n2000_p03%_v3.col,MaxGrau,60146,3
2000,0.060605,4,2000,862,simples_n2000_p03%_v4.col,MaxGrau,59866,3
2000,0.06041,5,2000,857,simples_n2000_p03%_v5.col,MaxGrau,59882,3
2000,0.134559,1,2000,1398,simples_n2000_p05%_v1.col,MaxGrau,100255,5
2000,0.128369,2,2000,1408,simples_n2000_p05%_v2.col,MaxGrau,100340,5
2000,0.127701,3,2000,1387,simples_n2000_p05%_v3.col,MaxGrau,100077,5
2000,0.500729,4,2000,1404,simples_n2000_p05%_v4.col,MaxGrau,100159,5
2000,0.126687,5,2000,1400,simples_n2000_p05%_v5.col,MaxGrau,100013,5
2000,0.44543,1,2000,2000,simples_n2000_p10%_v1.col,MinGrau,200162,10
2000,0.437534,2,2000,2000,simples_n2000_p10%_v2.col,MinGrau,199606,10
2000,0.442671,3,2000,2000,simples_n2000_p10%_v3.col,MaxGrau,199295,10
2000,0.440646,4,2000,2000,simples_n2000_p10%_v4.col,MinGrau,200272,10
2000,0.43593,5,2000,2000,simples_n2000_p10%_v5.col,MaxGrau,199600,10
2000,1.632915,1,2000,2000,simples_n2000_p20%_v1.col,MinGrau,399450,20
2000,1.615466,2,2000,2000,simples_n2000_p20%_v2.col,MaxGrau,398863,20
2000,1.61838,3,2000,2000,simples_n2000_p20%_v3.col,MaxGrau,400017,20
2000,1.617662,4,2000,2000,simples_n2000_p20%_v4.col,MinGrau,399528,20
2000,1.614692,5,2000,2000,simples_n2000_p20%_v5.col,MinGrau,398829,20
2000,3.601529,1,2000,2000,simples_n2000_p30%_v1.col,MinGrau,600020,30
2000,3.613995,2,2000,2000,simples_n2000_p30%_v2.col,MinGrau,599634,30
2000,3.653066,3,2000,2000,simples_n2000_p30%_v3.col,MinGrau,600474,30
2000,3.693178,4,2000,2000,simples_n2000_p30%_v4.col,MinGrau,599638,30
2000,3.697959,5,2000,2000,simples_n2000_p30%_v5.col,MinGrau,599567,30
2000,6.798347,1,2000,2000,simples_n2000_p40%_v1.col,MaxGrau,798960,40
2000,6.811344,2,2000,2000,simples_n2000_p40%_v2.col,MinGrau,799929,40
2000,6.86064,3,2000,2000,simples_n2000_p40%_v3.col,MaxGrau,799919,40
2000,6.914821,4,2000,2000,simples_n2000_p40%_v4.col,MinGrau,801234,40
2000,6.957529,5,2000,2000,simples_n2000_p40%_v5.col,MaxGrau,799385,40
2000,10.7055,1,2000,2000,simples_n2000_p50%_v1.col,MaxGrau,1001061,50
2000,10.813532,2,2000,2000,simples_n2000_p50%_v2.col,MinGrau,999330,50
2000,10.887946,3,2000,2000,simples_n2000_p50%_v3.col,MaxGrau,999624,50
2000,10.939916,4,2000,2000,simples_n2000_p50%_v4.col,MinGrau,999501,50
2000,11.041782,5,2000,2000,simples_n2000_p50%_v5.col,MaxGrau,1000308,50
2000,15.763068,1,2000,2000,simples_n2000_p60%_v1.col,MinGrau,1198681,60
2000,19.675809,2,2000,2000,simples_n2000_p60%_v2.col,MinGrau,1198508,60
2000,19.531984,3,2000,2000,simples_n2000_p60%_v3.col,MinGrau,1200267,60
2000,20.027273,4,2000,2000,simples_n2000_p60%_v4.col,MaxGrau,1199581,60
2000,22.713462,5,2000,2000,simples_n2000_p60%_v5.col,MinGrau,1200521,60
2000,33.037127,1,2000,2000,simples_n2000_p70%_v1.col,MaxGrau,1399527,70
2000,36.783986,2,2000,2000,simples_n2000_p70%_v2.col,MinGrau,1399581,70
2000,43.862823,3,2000,2000,simples_n2000_p70%_v3.col,MaxGrau,1398845,70
2000,41.446978,4,2000,2000,simples_n2000_p70%_v4.col,MaxGrau,1399060,70
2000,45.653286,5,2000,2000,simples_n2000_p70%_v5.col,MaxGrau,1399275,70
2000,58.053384,1,2000,2000,simples_n2000_p80%_v1.col,MaxGrau,1599409,80
2000,52.253519,2,2000,2000,simples_n2000_p80%_v2.col,MinGrau,1599397,80
2000,54.921805,3,2000,2000,simples_n2000_p80%_v3.col,MinGrau,1599177,80
2000,52.350232,4,2000,2000,simples_n2000_p80%_v4.col,MinGrau,1599563,80
2000,52.032678,5,2000,2000,simples_n2000_p80%_v5.col,MinGrau,1598609,80
2000,64.573949,1,2000,2000,simples_n2000_p90%_v1.col,MaxGrau,1798084,90
2000,64.562455,2,2000,2000,simples_n2000_p90%_v2.col,MaxGrau,1798682,90
2000,68.468552,3,2000,2000,simples_n2000_p90%_v3.col,MinGrau,1799700,90
2000,62.251859,4,2000,2000,simples_n2000_p90%_v4.col,MinGrau,1798626,90
2000,70.674091,5,2000,2000,simples_n2000_p90%_v5.col,MaxGrau,1798917,90
