mean_fit_t,b,c,mean_upd_t,mean_init_t,se_init_t,mean_mut_t,se_fit_t,se_mut_t,se_upd_t,N,M,v,mean_sel_t,a,se_cross_t,se_sel_t,mean_cross_t,instancia
0.0634,10,60,0.0,0.06421,0.0004,0.0,0.0004,0.0,0.0,402,392,4,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c60_v4.col
0.05163,10,60,0.0,0.05283,0.0004,0.0,0.0005,0.0,0.0,341,331,5,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c60_v5.col
0.07579,10,70,0.0,0.07879,0.0005,0.0,0.0005,0.0,0.0,458,448,1,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c70_v1.col
0.0854,10,70,0.0,0.08715,0.0007,0.0,0.0005,0.0,0.0,492,482,2,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c70_v2.col
0.07704,10,70,0.0,0.07832,0.0008,0.0,0.0008,0.0,0.0,447,437,3,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c70_v3.col
0.07248,10,70,0.0,0.07332,0.0001,0.0,0.0001,0.0,0.0,430,420,4,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c70_v4.col
0.07677,10,70,0.0,0.07889,0.0004,0.0,0.0004,0.0,0.0,456,446,5,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c70_v5.col
0.08201,10,80,0.0,0.08414,0.0009,0.0,0.0006,0.0,0.0,469,459,1,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c80_v1.col
0.09557,10,80,0.0,0.09647,0.0002,0.0,0.0002,0.0,0.0,519,509,2,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c80_v2.col
0.11387,10,80,0.0,0.11524,0.0005,0.0,0.0002,0.0,0.0,575,565,3,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c80_v3.col
0.07476,10,80,0.0,0.07558,0.0002,0.0,0.0002,0.0,0.0,435,425,4,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c80_v4.col
0.07154,10,80,0.0,0.07235,0.0001,0.0,0.0001,0.0,0.0,424,414,5,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c80_v5.col
0.10663,10,90,0.0,0.10837,0.0003,0.0,0.0005,0.0,0.0,550,540,1,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c90_v1.col
0.1275,10,90,0.0,0.12848,0.0006,0.0,0.0007,0.0,0.0,618,608,2,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c90_v2.col
0.0728,10,90,0.0,0.07452,0.0005,0.0,0.0006,0.0,0.0,438,428,3,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c90_v3.col
0.08523,10,90,0.0,0.08782,0.0009,0.0,0.0006,0.0,0.0,475,465,4,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c90_v4.col
0.12133,10,90,0.0,0.12229,0.0005,0.0,0.0005,0.0,0.0,593,583,5,0.0,10,0.0,0.0,0.0,galaxy_a10_b10_c90_v5.col
0.28117,10,100,0.0,0.2824,0.075,0.0,0.075,0.0,0.0,876,861,1,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c100_v1.col
0.16703,10,100,0.0,0.16916,0.0012,0.0,0.001,0.0,0.0,750,735,2,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c100_v2.col
0.23112,10,100,0.0,0.23289,0.0009,0.0,0.0008,0.0,0.0,939,924,3,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c100_v3.col
0.17413,10,100,0.0,0.1765,0.0005,0.0,0.0002,0.0,0.0,774,759,4,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c100_v4.col
0.18002,10,100,0.0,0.18159,0.0005,0.0,0.0006,0.0,0.0,783,768,5,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c100_v5.col
0.03101,10,20,0.0,0.03182,0.0006,0.0,0.0006,0.0,0.0,251,236,1,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c20_v1.col
0.03431,10,20,0.0,0.03498,0.0004,0.0,0.0004,0.0,0.0,265,250,2,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c20_v2.col
0.02916,10,20,0.0,0.02997,0.0005,0.0,0.0005,0.0,0.0,239,224,3,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c20_v3.col
0.02818,10,20,0.0,0.02859,0.0006,0.0,0.0006,0.0,0.0,232,217,4,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c20_v4.col
0.03047,10,20,0.0,0.03089,0.0005,0.0,0.0005,0.0,0.0,248,233,5,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c20_v5.col
0.04122,10,30,0.0,0.04239,0.0005,0.0,0.0006,0.0,0.0,305,290,1,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c30_v1.col
0.0407,10,30,0.0,0.04186,0.0005,0.0,0.0006,0.0,0.0,308,293,2,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c30_v2.col
0.04256,10,30,0.0,0.04372,0.0005,0.0,0.0006,0.0,0.0,319,304,3,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c30_v3.col
0.04019,10,30,0.0,0.04089,0.0004,0.0,0.0004,0.0,0.0,300,285,4,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c30_v4.col
0.04801,10,30,0.0,0.04874,0.0005,0.0,0.0005,0.0,0.0,345,330,5,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c30_v5.col
0.06277,10,40,0.0,0.06448,0.0005,0.0,0.0007,0.0,0.0,423,408,1,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c40_v1.col
0.06691,10,40,0.0,0.06776,0.0002,0.0,0.0002,0.0,0.0,435,420,2,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c40_v2.col
0.05118,10,40,0.0,0.05192,0.0005,0.0,0.0005,0.0,0.0,358,343,3,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c40_v3.col
0.048,10,40,0.0,0.04873,0.0005,0.0,0.0005,0.0,0.0,341,326,4,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c40_v4.col
0.05122,10,40,0.0,0.05242,0.0005,0.0,0.0006,0.0,0.0,360,345,5,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c40_v5.col
0.07259,10,50,0.0,0.07432,0.0008,0.0,0.0005,0.0,0.0,461,446,1,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c50_v1.col
0.07395,10,50,0.0,0.07696,0.0004,0.0,0.0004,0.0,0.0,465,450,2,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c50_v2.col
0.09317,10,50,0.0,0.09413,0.0002,0.0,0.0002,0.0,0.0,546,531,3,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c50_v3.col
0.05451,10,50,0.0,0.05527,0.0006,0.0,0.0005,0.0,0.0,372,357,4,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c50_v4.col
0.08263,10,50,0.0,0.08441,0.0009,0.0,0.0009,0.0,0.0,497,482,5,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c50_v5.col
0.11093,10,60,0.0,0.11231,0.0004,0.0,0.0003,0.0,0.0,599,584,1,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c60_v1.col
0.10462,10,60,0.0,0.10558,0.0006,0.0,0.0006,0.0,0.0,580,565,2,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c60_v2.col
0.08847,10,60,0.0,0.08979,0.0004,0.0,0.0002,0.0,0.0,510,495,3,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c60_v3.col
0.15919,10,60,0.0,0.1601,0.0649,0.0,0.0649,0.0,0.0,509,494,4,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c60_v4.col
0.09241,10,60,0.0,0.09325,0.0016,0.0,0.0016,0.0,0.0,537,522,5,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c60_v5.col
0.08091,10,70,0.0,0.08171,0.0005,0.0,0.0005,0.0,0.0,487,472,1,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c70_v1.col
0.09562,10,70,0.0,0.09651,0.002,0.0,0.002,0.0,0.0,547,532,2,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c70_v2.col
0.10516,10,70,0.0,0.10764,0.0016,0.0,0.0008,0.0,0.0,590,575,3,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c70_v3.col
0.13416,10,70,0.0,0.13522,0.0006,0.0,0.0006,0.0,0.0,674,659,4,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c70_v4.col
0.14862,10,70,0.0,0.15048,0.0005,0.0,0.0002,0.0,0.0,712,697,5,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c70_v5.col
0.09976,10,80,0.0,0.10112,0.0004,0.0,0.0002,0.0,0.0,551,536,1,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c80_v1.col
0.14357,10,80,0.0,0.14514,0.0006,0.0,0.0002,0.0,0.0,694,679,2,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c80_v2.col
0.11376,10,80,0.0,0.11537,0.0009,0.0,0.0005,0.0,0.0,589,574,3,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c80_v3.col
0.13385,10,80,0.0,0.13638,0.0005,0.0,0.0008,0.0,0.0,657,642,4,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c80_v4.col
0.2674,10,80,0.0,0.26956,0.0734,0.0,0.0736,0.0,0.0,832,817,5,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c80_v5.col
0.15204,10,90,0.0,0.15404,0.0034,0.0,0.003,0.0,0.0,705,690,1,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c90_v1.col
0.18529,10,90,0.0,0.18645,0.0012,0.0,0.0012,0.0,0.0,820,805,2,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c90_v2.col
0.17454,10,90,0.0,0.17611,0.0008,0.0,0.0006,0.0,0.0,782,767,3,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c90_v3.col
0.15492,10,90,0.0,0.15643,0.0003,0.0,0.0004,0.0,0.0,711,696,4,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c90_v4.col
0.13885,10,90,0.0,0.1407,0.0004,0.0,0.0007,0.0,0.0,666,651,5,0.0,15,0.0,0.0,0.0,galaxy_a15_b10_c90_v5.col
0.32853,10,100,0.0,0.33798,0.0738,0.0,0.0663,0.0,0.0,1027,1007,1,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c100_v1.col
0.32698,10,100,0.0,0.33046,0.0042,0.0,0.0038,0.0,0.0,1192,1172,2,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c100_v2.col
0.27562,10,100,0.0,0.27701,0.0012,0.0,0.0013,0.0,0.0,1059,1039,3,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c100_v3.col
0.291,10,100,0.0,0.2938,0.0006,0.0,0.0002,0.0,0.0,1104,1084,4,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c100_v4.col
0.32867,10,100,0.0,0.33142,0.0007,0.0,0.0008,0.0,0.0,1189,1169,5,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c100_v5.col
0.03833,10,20,0.0,0.0395,0.0005,0.0,0.0005,0.0,0.0,289,269,1,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c20_v1.col
0.044,10,20,0.0,0.04519,0.0004,0.0,0.0005,0.0,0.0,327,307,2,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c20_v2.col
0.04399,10,20,0.0,0.0447,0.0001,0.0,0.0001,0.0,0.0,318,298,3,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c20_v3.col
0.04099,10,20,0.0,0.04217,0.0006,0.0,0.0007,0.0,0.0,309,289,4,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c20_v4.col
0.0432,10,20,0.0,0.04439,0.0004,0.0,0.0005,0.0,0.0,318,298,5,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c20_v5.col
0.0553,10,30,0.0,0.05701,0.0005,0.0,0.0006,0.0,0.0,391,371,1,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c30_v1.col
0.06681,10,30,0.0,0.0694,0.0006,0.0,0.0005,0.0,0.0,448,428,2,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c30_v2.col
0.06518,10,30,0.0,0.0669,0.0006,0.0,0.0006,0.0,0.0,433,413,3,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c30_v3.col
0.06456,10,30,0.0,0.06539,0.0002,0.0,0.0002,0.0,0.0,429,409,4,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c30_v4.col
0.07047,10,30,0.0,0.07129,0.0076,0.0,0.0076,0.0,0.0,427,407,5,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c30_v5.col
0.10593,10,40,0.0,0.17561,0.0663,0.0,0.0024,0.0,0.0,595,575,1,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c40_v1.col
0.09785,10,40,0.0,0.09918,0.0014,0.0,0.001,0.0,0.0,580,560,2,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c40_v2.col
0.08036,10,40,0.0,0.08155,0.0017,0.0,0.0014,0.0,0.0,503,483,3,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c40_v3.col
0.07421,10,40,0.0,0.07643,0.0017,0.0,0.0003,0.0,0.0,483,463,4,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c40_v4.col
0.0896,10,40,0.0,0.09234,0.0011,0.0,0.0002,0.0,0.0,545,525,5,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c40_v5.col
0.11229,10,50,0.0,0.11428,0.0009,0.0,0.0009,0.0,0.0,621,601,1,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c50_v1.col
0.12887,10,50,0.0,0.12997,0.0004,0.0,0.0004,0.0,0.0,674,654,2,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c50_v2.col
0.14205,10,50,0.0,0.14357,0.0004,0.0,0.0003,0.0,0.0,710,690,3,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c50_v3.col
0.10476,10,50,0.0,0.10669,0.001,0.0,0.0005,0.0,0.0,589,569,4,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c50_v4.col
0.11917,10,50,0.0,0.12091,0.0009,0.0,0.0008,0.0,0.0,643,623,5,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c50_v5.col
0.25676,10,60,0.0,0.25903,0.0662,0.0,0.0665,0.0,0.0,845,825,1,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c60_v1.col
0.13671,10,60,0.0,0.13869,0.0037,0.0,0.0031,0.0,0.0,688,668,2,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c60_v2.col
0.15186,10,60,0.0,0.15348,0.0018,0.0,0.0015,0.0,0.0,755,735,3,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c60_v3.col
0.14784,10,60,0.0,0.15023,0.0015,0.0,0.0008,0.0,0.0,743,723,4,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c60_v4.col
0.13047,10,60,0.0,0.13199,0.0008,0.0,0.001,0.0,0.0,678,658,5,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c60_v5.col
0.19003,10,70,0.0,0.19249,0.0008,0.0,0.0008,0.0,0.0,863,843,1,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c70_v1.col
0.11605,10,70,0.0,0.11751,0.0004,0.0,0.0005,0.0,0.0,624,604,2,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c70_v2.col
0.25396,10,70,0.0,0.25566,0.067,0.0,0.0671,0.0,0.0,825,805,3,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c70_v3.col
0.17238,10,70,0.0,0.17465,0.0037,0.0,0.0032,0.0,0.0,818,798,4,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c70_v4.col
0.16643,10,70,0.0,0.16903,0.0015,0.0,0.001,0.0,0.0,819,799,5,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c70_v5.col
0.20945,10,80,0.0,0.21191,0.0008,0.0,0.001,0.0,0.0,923,903,1,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c80_v1.col
0.20906,10,80,0.0,0.2112,0.001,0.0,0.0009,0.0,0.0,918,898,2,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c80_v2.col
0.25561,10,80,0.0,0.25738,0.0005,0.0,0.0009,0.0,0.0,1028,1008,3,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c80_v3.col
0.27815,10,80,0.0,0.28064,0.0751,0.0,0.0754,0.0,0.0,867,847,4,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c80_v4.col
0.23654,10,80,0.0,0.23789,0.0025,0.0,0.0025,0.0,0.0,999,979,5,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c80_v5.col
0.24305,10,90,0.0,0.24496,0.0014,0.0,0.0016,0.0,0.0,1013,993,1,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c90_v1.col
0.24969,10,90,0.0,0.25275,0.0008,0.0,0.0007,0.0,0.0,1017,997,2,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c90_v2.col
0.19273,10,90,0.0,0.19478,0.0006,0.0,0.0008,0.0,0.0,841,821,3,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c90_v3.col
0.33417,10,90,0.0,0.33638,0.0655,0.0,0.0657,0.0,0.0,1028,1008,4,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c90_v4.col
0.27089,10,90,0.0,0.27306,0.0047,0.0,0.004,0.0,0.0,1063,1043,5,0.0,20,0.0,0.0,0.0,galaxy_a20_b10_c90_v5.col
0.41168,10,100,0.0,0.41346,0.0013,0.0,0.0014,0.0,0.0,1373,1348,1,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c100_v1.col
0.44814,10,100,0.0,0.45174,0.0015,0.0,0.0016,0.0,0.0,1480,1455,2,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c100_v2.col
0.58155,10,100,0.0,0.58584,0.0756,0.0,0.0756,0.0,0.0,1574,1549,3,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c100_v3.col
0.53156,10,100,0.0,0.53518,0.0016,0.0,0.0021,0.0,0.0,1630,1605,4,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c100_v4.col
0.43534,10,100,0.0,0.43912,0.0018,0.0,0.0016,0.0,0.0,1456,1431,5,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c100_v5.col
0.05586,10,20,0.0,0.05706,0.0004,0.0,0.0002,0.0,0.0,387,362,1,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c20_v1.col
0.05876,10,20,0.0,0.05956,0.0005,0.0,0.0005,0.0,0.0,398,373,2,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c20_v2.col
0.05763,10,20,0.0,0.05845,0.0002,0.0,0.0002,0.0,0.0,403,378,3,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c20_v3.col
0.05248,10,20,0.0,0.0537,0.0007,0.0,0.0006,0.0,0.0,372,347,4,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c20_v4.col
0.05542,10,20,0.0,0.05746,0.0004,0.0,0.0005,0.0,0.0,398,373,5,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c20_v5.col
0.09196,10,30,0.0,0.09332,0.0007,0.0,0.0007,0.0,0.0,557,532,1,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c30_v1.col
0.09111,10,30,0.0,0.09246,0.0006,0.0,0.0006,0.0,0.0,544,519,2,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c30_v2.col
0.08429,10,30,0.0,0.08562,0.0004,0.0,0.0002,0.0,0.0,513,488,3,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c30_v3.col
0.08566,10,30,0.0,0.08701,0.0004,0.0,0.0002,0.0,0.0,525,500,4,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c30_v4.col
0.08766,10,30,0.0,0.08857,0.0003,0.0,0.0003,0.0,0.0,528,503,5,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c30_v5.col
0.10705,10,40,0.0,0.10887,0.0004,0.0,0.0003,0.0,0.0,604,579,1,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c40_v1.col
0.12908,10,40,0.0,0.19714,0.0648,0.0,0.0074,0.0,0.0,655,630,2,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c40_v2.col
0.11675,10,40,0.0,0.11963,0.0032,0.0,0.0029,0.0,0.0,634,609,3,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c40_v3.col
0.12992,10,40,0.0,0.13093,0.002,0.0,0.002,0.0,0.0,692,667,4,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c40_v4.col
0.11154,10,40,0.0,0.11251,0.0009,0.0,0.0009,0.0,0.0,625,600,5,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c40_v5.col
0.16196,10,50,0.0,0.16357,0.0007,0.0,0.0004,0.0,0.0,797,772,1,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c50_v1.col
0.15028,10,50,0.0,0.1522,0.0008,0.0,0.0006,0.0,0.0,749,724,2,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c50_v2.col
0.15602,10,50,0.0,0.15798,0.0003,0.0,0.0004,0.0,0.0,762,737,3,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c50_v3.col
0.25625,10,50,0.0,0.25787,0.0745,0.0,0.0746,0.0,0.0,849,824,4,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c50_v4.col
0.16099,10,50,0.0,0.16286,0.0045,0.0,0.0041,0.0,0.0,789,764,5,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c50_v5.col
0.17131,10,60,0.0,0.17246,0.002,0.0,0.002,0.0,0.0,814,789,1,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c60_v1.col
0.19073,10,60,0.0,0.1924,0.0005,0.0,0.0004,0.0,0.0,882,857,2,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c60_v2.col
0.18841,10,60,0.0,0.19089,0.0004,0.0,0.0007,0.0,0.0,865,840,3,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c60_v3.col
0.20355,10,60,0.0,0.20567,0.0008,0.0,0.0005,0.0,0.0,913,888,4,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c60_v4.col
0.26108,10,60,0.0,0.27092,0.0747,0.0,0.0672,0.0,0.0,887,862,5,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c60_v5.col
0.25118,10,70,0.0,0.25397,0.0044,0.0,0.0037,0.0,0.0,1030,1005,1,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c70_v1.col
0.23691,10,70,0.0,0.239,0.0019,0.0,0.0015,0.0,0.0,1013,988,2,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c70_v2.col
0.24562,10,70,0.0,0.24826,0.0009,0.0,0.0003,0.0,0.0,1028,1003,3,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c70_v3.col
0.23841,10,70,0.0,0.24025,0.0005,0.0,0.0005,0.0,0.0,1004,979,4,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c70_v4.col
0.28207,10,70,0.0,0.29201,0.075,0.0,0.0674,0.0,0.0,949,924,5,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c70_v5.col
0.26552,10,80,0.0,0.26899,0.0041,0.0,0.0036,0.0,0.0,1071,1046,1,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c80_v1.col
0.3488,10,80,0.0,0.35225,0.0009,0.0,0.0012,0.0,0.0,1275,1250,2,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c80_v2.col
0.37936,10,80,0.0,0.38246,0.0007,0.0,0.0007,0.0,0.0,1339,1314,3,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c80_v3.col
0.28782,10,80,0.0,0.29096,0.0075,0.0,0.0079,0.0,0.0,1099,1074,4,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c80_v4.col
0.42187,10,80,0.0,0.42441,0.0682,0.0,0.0684,0.0,0.0,1277,1252,5,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c80_v5.col
0.32054,10,90,0.0,0.32292,0.0014,0.0,0.0016,0.0,0.0,1220,1195,1,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c90_v1.col
0.2845,10,90,0.0,0.2878,0.0013,0.0,0.0011,0.0,0.0,1128,1103,2,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c90_v2.col
0.32583,10,90,0.0,0.32904,0.0006,0.0,0.0009,0.0,0.0,1201,1176,3,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c90_v3.col
0.35069,10,90,0.0,0.35292,0.0653,0.0,0.0655,0.0,0.0,1077,1052,4,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c90_v4.col
0.41704,10,90,0.0,0.42,0.0019,0.0,0.0023,0.0,0.0,1435,1410,5,0.0,25,0.0,0.0,0.0,galaxy_a25_b10_c90_v5.col
0.63051,10,100,0.0,0.63488,0.0033,0.0,0.0032,0.0,0.0,1837,1807,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c100_v1.col
0.48067,10,100,0.0,0.48486,0.0757,0.0,0.0756,0.0,0.0,1411,1381,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c100_v2.col
0.53156,10,100,0.0,0.53481,0.002,0.0,0.0016,0.0,0.0,1687,1657,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c100_v3.col
0.44782,10,100,0.0,0.45098,0.0008,0.0,0.001,0.0,0.0,1489,1459,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c100_v4.col
0.49714,10,100,0.0,0.50111,0.0086,0.0,0.0086,0.0,0.0,1571,1541,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c100_v5.col
0.07607,10,20,0.0,0.14487,0.0668,0.0,0.0011,0.0,0.0,479,449,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c20_v1.col
0.08201,10,20,0.0,0.08394,0.0026,0.0,0.0022,0.0,0.0,494,464,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c20_v2.col
0.0756,10,20,0.0,0.07641,0.0005,0.0,0.0005,0.0,0.0,492,462,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c20_v3.col
0.07817,10,20,0.0,0.08015,0.0017,0.0,0.0014,0.0,0.0,497,467,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c20_v4.col
0.0719,10,20,0.0,0.07273,0.0011,0.0,0.0011,0.0,0.0,468,438,5,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c20_v5.col
0.095,10,30,0.0,0.09656,0.0011,0.0,0.0011,0.0,0.0,561,531,1,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c30_v1.col
0.11317,10,30,0.0,0.11457,0.0006,0.0,0.0007,0.0,0.0,623,593,2,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c30_v2.col
0.10892,10,30,0.0,0.11071,0.0004,0.0,0.0002,0.0,0.0,609,579,3,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c30_v3.col
0.11261,10,30,0.0,0.11458,0.0009,0.0,0.0012,0.0,0.0,621,591,4,0.0,30,0.0,0.0,0.0,galaxy_a30_b10_c30_v4.col
