n_config,tempo_melhor,v_config,N_real,melhor_chi,instancia,heuristica_vencedora,M_real,p_config
4500,0.202959,1,4500,962,simples_n4500_p01%_v1.col,MaxGrau,101270,1
4500,0.235693,2,4500,963,simples_n4500_p01%_v2.col,MaxGrau,101222,1
4500,0.233055,3,4500,954,simples_n4500_p01%_v3.col,MaxGrau,100762,1
4500,0.199755,4,4500,959,simples_n4500_p01%_v4.col,MaxGrau,101079,1
4500,0.20158,5,4500,963,simples_n4500_p01%_v5.col,MaxGrau,101338,1
4500,0.697556,1,4500,2494,simples_n4500_p03%_v1.col,MaxGrau,303694,3
4500,0.716757,2,4500,2502,simples_n4500_p03%_v2.col,MaxGrau,303582,3
4500,0.716156,3,4500,2492,simples_n4500_p03%_v3.col,MaxGrau,303707,3
4500,0.75,4,4500,2495,simples_n4500_p03%_v4.col,MaxGrau,304465,3
4500,0.695469,5,4500,2491,simples_n4500_p03%_v5.col,MaxGrau,303117,3
4500,1.593275,1,4500,4402,simples_n4500_p05%_v1.col,MaxGrau,505698,5
4500,2.110341,2,4500,4415,simples_n4500_p05%_v2.col,Satur,507072,5
4500,1.590814,3,4500,4401,simples_n4500_p05%_v3.col,MinGrau,507180,5
4500,2.117529,4,4500,4404,simples_n4500_p05%_v4.col,Satur,505506,5
4500,1.602023,5,4500,4406,simples_n4500_p05%_v5.col,MinGrau,505910,5
4500,6.216228,1,4500,4500,simples_n4500_p10%_v1.col,MaxGrau,1011659,10
4500,5.83918,2,4500,4500,simples_n4500_p10%_v2.col,MinGrau,1012608,10
4500,5.82524,3,4500,4500,simples_n4500_p10%_v3.col,MaxGrau,1010577,10
4500,5.986184,4,4500,4500,simples_n4500_p10%_v4.col,MaxGrau,1010967,10
4500,6.012915,5,4500,4500,simples_n4500_p10%_v5.col,MaxGrau,1012149,10
4500,27.725454,1,4500,4500,simples_n4500_p20%_v1.col,MaxGrau,2023469,20
4500,23.054499,2,4500,4500,simples_n4500_p20%_v2.col,MaxGrau,2024644,20
4500,28.580493,3,4500,4500,simples_n4500_p20%_v3.col,MaxGrau,2022983,20
4500,32.883116,4,4500,4500,simples_n4500_p20%_v4.col,MaxGrau,2025871,20
4500,37.226439,5,4500,4500,simples_n4500_p20%_v5.col,MaxGrau,2021891,20
4500,91.892193,1,4500,4500,simples_n4500_p30%_v1.col,MaxGrau,3035838,30
4500,87.747584,2,4500,4500,simples_n4500_p30%_v2.col,MaxGrau,3036464,30
4500,95.218688,3,4500,4500,simples_n4500_p30%_v3.col,MinGrau,3035733,30
4500,89.941577,4,4500,4500,simples_n4500_p30%_v4.col,MinGrau,3034563,30
4500,104.057362,5,4500,4500,simples_n4500_p30%_v5.col,MinGrau,3038199,30
4500,164.901089,1,4500,4500,simples_n4500_p40%_v1.col,MaxGrau,4050054,40
4500,163.35625,2,4500,4500,simples_n4500_p40%_v2.col,MinGrau,4049774,40
4500,159.747359,3,4500,4500,simples_n4500_p40%_v3.col,MinGrau,4049042,40
4500,160.615763,4,4500,4500,simples_n4500_p40%_v4.col,MinGrau,4048300,40
4500,166.136578,5,4500,4500,simples_n4500_p40%_v5.col,MaxGrau,4049751,40
4500,252.164469,1,4500,4500,simples_n4500_p50%_v1.col,MaxGrau,5061102,50
4500,235.814092,2,4500,4500,simples_n4500_p50%_v2.col,MaxGrau,5064524,50
4500,266.219195,3,4500,4500,simples_n4500_p50%_v3.col,MinGrau,5063888,50
4500,232.198495,4,4500,4500,simples_n4500_p50%_v4.col,MaxGrau,5062873,50
4500,235.772943,5,4500,4500,simples_n4500_p50%_v5.col,MinGrau,5061606,50
4500,333.284619,1,4500,4500,simples_n4500_p60%_v1.col,MinGrau,6076822,60
4500,330.844726,2,4500,4500,simples_n4500_p60%_v2.col,MinGrau,6075743,60
4500,330.691586,3,4500,4500,simples_n4500_p60%_v3.col,MaxGrau,6076291,60
4500,337.402162,4,4500,4500,simples_n4500_p60%_v4.col,MinGrau,6073572,60
4500,318.167545,5,4500,4500,simples_n4500_p60%_v5.col,MinGrau,6075734,60
4500,423.642429,1,4500,4500,simples_n4500_p70%_v1.col,MinGrau,7084577,70
4500,437.64915,2,4500,4500,simples_n4500_p70%_v2.col,MinGrau,7086283,70
4500,411.244039,3,4500,4500,simples_n4500_p70%_v3.col,MaxGrau,7087653,70
4500,432.715627,4,4500,4500,simples_n4500_p70%_v4.col,MinGrau,7087141,70
4500,410.802764,5,4500,4500,simples_n4500_p70%_v5.col,MinGrau,7085557,70
4500,502.629664,1,4500,4500,simples_n4500_p80%_v1.col,MaxGrau,8097278,80
4500,541.717337,2,4500,4500,simples_n4500_p80%_v2.col,MaxGrau,8099498,80
4500,507.593062,3,4500,4500,simples_n4500_p80%_v3.col,MaxGrau,8098923,80
4500,526.792445,4,4500,4500,simples_n4500_p80%_v4.col,MaxGrau,8099271,80
4500,524.036305,5,4500,4500,simples_n4500_p80%_v5.col,MinGrau,8101069,80
4500,654.97229,1,4500,4500,simples_n4500_p90%_v1.col,MaxGrau,9111186,90
4500,628.101841,2,4500,4500,simples_n4500_p90%_v2.col,MinGrau,9110977,90
4500,641.29331,3,4500,4500,simples_n4500_p90%_v3.col,MinGrau,9110623,90
4500,678.214426,4,4500,4500,simples_n4500_p90%_v4.col,MinGrau,9111995,90
4500,655.808759,5,4500,4500,simples_n4500_p90%_v5.col,MinGrau,9110110,90
