instancia,n,p,v,N,M,mean_chi,se_chi,mean_time,se_time
simples_n100_p30%_v1.col,100,30,1,100,1444,100.0,0.0,4.8140816946000005,0.09797910047572661
simples_n100_p30%_v2.col,100,30,2,100,1480,100.0,0.0,5.0906152128,0.15483211972161898
simples_n1000_p01%_v1.col,1000,1,1,1000,4972,166.8,2.596150997149434,75.7905315846,2.9867400485303035
simples_n1000_p01%_v2.col,1000,1,2,1000,4997,163.8,1.4966629547095764,79.23323895920001,6.057081494428894
simples_n1000_p03%_v1.col,1000,3,1,1000,15032,345.0,0.5477225575051661,159.09469499280002,14.433912521281652
simples_n1000_p03%_v2.col,1000,3,2,1000,14860,341.8,1.1575836902790224,188.066158492,31.006479616381995
simples_n1000_p05%_v1.col,1000,5,1,1000,25093,523.2,1.7435595774162693,402.2839988322,48.79560102834533
simples_n1000_p05%_v2.col,1000,5,2,1000,25053,519.4,1.0295630140987,552.7895228934001,54.95814564686021
simples_n1000_p10%_v1.col,1000,10,1,1000,50462,986.0,0.0,494.93463005,0.40273398526632653
simples_n1000_p10%_v2.col,1000,10,2,1000,50213,980.0,0.0,485.1256844526,0.6772434068291072
simples_n1000_p20%_v1.col,1000,20,1,1000,100166,1000.0,0.0,1657.9060819204,4.320073030208241
simples_n1000_p20%_v2.col,1000,20,2,1000,99937,1000.0,0.0,1693.602154357,1.6682187910963038
simples_n1000_p30%_v1.col,1000,30,1,1000,149824,1000.0,0.0,3499.4576518843996,83.35401601844059
simples_n1000_p30%_v2.col,1000,30,2,1000,149947,1000.0,0.0,3115.6065678388,178.93727166108064
simples_n1500_p01%_v1.col,1500,1,1,1500,11366,251.6,1.720465053408525,141.9595060906,14.378457391414459
simples_n1500_p01%_v2.col,1500,1,2,1500,11342,252.0,1.1401754250991378,136.27019464239999,14.430665660886014
simples_n1500_p03%_v1.col,1500,3,1,1500,33773,589.6,1.16619037896906,390.8720732506,49.1498765531981
simples_n1500_p03%_v2.col,1500,3,2,1500,33497,584.0,1.2649110640673518,422.40683870920003,58.19034523288613
simples_n1500_p05%_v1.col,1500,5,1,1500,56316,914.8,3.0886890422961,1175.7532748124,143.08028456206995
simples_n1500_p05%_v2.col,1500,5,2,1500,56011,897.4,3.501428280002319,1783.5793952453998,174.74172284413362
simples_n1500_p10%_v1.col,1500,10,1,1500,112217,1500.0,0.0,1156.1859883756,0.5086726533399208
simples_n1500_p10%_v2.col,1500,10,2,1500,112691,1500.0,0.0,1155.7879282000001,4.494120647238355
simples_n1500_p20%_v1.col,1500,20,1,1500,224745,1500.0,0.0,3924.0200896822003,51.77801983212515
simples_n1500_p20%_v2.col,1500,20,2,1500,225120,1500.0,0.0,3864.9767590164,7.221559272835106
simples_n1500_p30%_v1.col,1500,30,1,1500,337438,1500.0,0.0,8243.4116152518,46.68899236980416
simples_n1500_p30%_v2.col,1500,30,2,1500,337407,1500.0,0.0,7654.5428456244,106.85606164024578
simples_n500_p01%_v1.col,500,1,1,500,1247,89.2,3.992492955535426,15.935813771,2.5426020858952296
simples_n500_p01%_v2.col,500,1,2,500,1334,92.4,5.81033561853358,13.6506807836,1.3263927285240538
simples_n500_p03%_v1.col,500,3,1,500,3630,136.6,0.6,18.560477224800003,0.9657803433649658
simples_n500_p03%_v2.col,500,3,2,500,3730,139.4,0.5099019513592785,24.1591419154,2.0041553634945473
simples_n500_p05%_v1.col,500,5,1,500,6413,212.8,1.1135528725660042,40.930514298599995,3.055694770384163
simples_n500_p05%_v2.col,500,5,2,500,6224,208.8,0.8602325267042626,33.1562938128,4.221469791778093
simples_n500_p10%_v1.col,500,10,1,500,12548,387.2,1.5620499351813308,80.899752594,9.327633758590297
simples_n500_p10%_v2.col,500,10,2,500,12537,387.0,0.5477225575051661,86.6600346968,8.471447751524336
simples_n500_p20%_v1.col,500,20,1,500,25054,500.0,0.0,137.70095898259999,0.08930868958459223
simples_n500_p20%_v2.col,500,20,2,500,24765,500.0,0.0,136.0762579794,0.0861653953918288
simples_n500_p30%_v1.col,500,30,1,500,37350,500.0,0.0,287.19914604400003,0.10698864347232619
simples_n500_p30%_v2.col,500,30,2,500,37393,500.0,0.0,288.0707685154,0.0783499447316148
