instancia,n,p,v,N,M,mean_chi,se_chi,mean_time,se_time
500,1,500,1334,2,0.1359657896,0.0006178083067667222,simples_n500_p01%_v2.col,125.4,1.8055470085267786
500,3,500,3630,1,0.20292873680000004,0.0003678710428436028,simples_n500_p03%_v1.col,141.8,0.2
500,3,500,3730,2,0.20706469379999998,0.00046358503865951035,simples_n500_p03%_v2.col,145.4,0.24494897427831777
500,5,500,6413,1,0.31844458559999994,0.001459630238635963,simples_n500_p05%_v1.col,220.4,0.39999999999999997
500,5,500,6224,2,0.3127803612,0.0007575028720766964,simples_n500_p05%_v2.col,215.0,0.6324555320336759
500,10,500,12548,1,0.919260066,0.06959652616482791,simples_n500_p10%_v1.col,396.8,1.019803902718557
500,10,500,12537,2,0.8442630595999999,0.002441743432372423,simples_n500_p10%_v2.col,396.8,0.2
500,20,500,25054,1,2.7123569951999995,0.06800136095086305,simples_n500_p20%_v1.col,500.0,0.0
500,20,500,24765,2,2.6049577956,0.0030103468273075316,simples_n500_p20%_v2.col,500.0,0.0
500,30,500,37350,1,5.6519010856000005,0.07425427822658807,simples_n500_p30%_v1.col,500.0,0.0
500,30,500,37393,2,5.6934445037999994,0.07641732789692232,simples_n500_p30%_v2.col,500.0,0.0
500,40,500,49424,1,10.0911120892,0.08122083466235135,simples_n500_p40%_v1.col,500.0,0.0
500,40,500,50039,2,10.2232101264,0.06013000629305566,simples_n500_p40%_v2.col,500.0,0.0
