instancia,n,p,v,N,M,mean_chi,se_chi,mean_time,se_time
simples_n100_p01%_v1.col,100,1,1,100,51,19.4,0.24494897427831777,1.2047306,1.0667198564493634
simples_n100_p01%_v2.col,100,1,2,100,48,17.0,0.5477225575051661,0.22479074580000002,0.08672819094640995
simples_n100_p03%_v1.col,100,3,1,100,155,21.2,0.19999999999999998,0.2802995428,0.017107294831334996
simples_n100_p03%_v2.col,100,3,2,100,154,22.2,0.58309518948453,0.404312247,0.08702124359154063
simples_n100_p05%_v1.col,100,5,1,100,213,25.8,0.19999999999999998,0.3515240772,0.028627038548056195
simples_n100_p05%_v2.col,100,5,2,100,253,28.2,0.3741657386773941,0.395794555,0.061132191089330615
simples_n100_p10%_v1.col,100,10,1,100,499,45.4,0.24494897427831777,0.7031930515999999,0.11423252397326651
simples_n100_p10%_v2.col,100,10,2,100,493,45.2,0.19999999999999998,0.6500955260000001,0.08611978200144453
simples_n100_p20%_v1.col,100,20,1,100,993,79.0,0.0,1.192403118,0.11877927153676296
simples_n100_p20%_v2.col,100,20,2,100,992,79.0,0.0,1.0886999788,0.14854953203427018
simples_n100_p30%_v1.col,100,30,1,100,1444,100.0,0.0,1.3380886916,0.006962653653812641
simples_n100_p30%_v2.col,100,30,2,100,1480,100.0,0.0,1.4849569724,0.0953856857740855
simples_n100_p40%_v1.col,100,40,1,100,1963,100.0,0.0,2.2165532503999996,0.07919108789826168
simples_n100_p40%_v2.col,100,40,2,100,1948,100.0,0.0,2.1051535225999998,0.00552679570647983
simples_n1000_p01%_v1.col,1000,1,1,1000,4972,166.8,1.3928388277184118,33.6860118488,2.453632516833447
simples_n1000_p01%_v2.col,1000,1,2,1000,4997,165.0,2.258317958127243,32.2313967258,3.2850369088190203
simples_n1000_p03%_v1.col,1000,3,1,1000,15032,343.0,1.0488088481701516,67.2246511208,8.124788598130802
simples_n1000_p03%_v2.col,1000,3,2,1000,14860,341.4,1.5033296378372907,44.585340233,4.970408720603856
simples_n1000_p05%_v1.col,1000,5,1,1000,25093,521.4,1.8055470085267786,176.0429275562,13.006663465025637
simples_n1000_p05%_v2.col,1000,5,2,1000,25053,521.4,1.469693845669907,171.8357477046,19.391432241580073
simples_n1000_p10%_v1.col,1000,10,1,1000,50462,986.0,0.0,133.5548622652,0.06117769561412561
simples_n1000_p10%_v2.col,1000,10,2,1000,50213,980.0,0.0,133.111335357,0.05598854992100029
simples_n1000_p20%_v1.col,1000,20,1,1000,100166,1000.0,0.0,477.7821091328,0.2174438685180406
simples_n1000_p20%_v2.col,1000,20,2,1000,99937,1000.0,0.0,479.4108814724,0.9752476423635823
simples_n1000_p30%_v1.col,1000,30,1,1000,149824,1000.0,0.0,1028.6915153922,1.8525320514113262
simples_n1000_p30%_v2.col,1000,30,2,1000,149947,1000.0,0.0,1035.7008767384,2.9619957218198083
simples_n1000_p40%_v1.col,1000,40,1,1000,199724,1000.0,0.0,1861.8895238702,24.254584475823897
simples_n1000_p40%_v2.col,1000,40,2,1000,199519,1000.0,0.0,1831.6499531474,6.724167718978063
simples_n1500_p01%_v1.col,1500,1,1,1500,11366,250.6,0.8124038404635959,81.9884019278,6.299667014173843
simples_n1500_p01%_v2.col,1500,1,2,1500,11342,253.0,1.3038404810405297,66.1409058124,7.515497233876691
simples_n1500_p03%_v1.col,1500,3,1,1500,33773,590.0,1.673320053068151,215.030198414,21.481544252939717
simples_n1500_p03%_v2.col,1500,3,2,1500,33497,586.8,1.4628738838327793,216.99802933639998,21.557501541687838
simples_n1500_p05%_v1.col,1500,5,1,1500,56316,904.0,1.4142135623730951,874.2887959305999,66.33178137937713
simples_n1500_p05%_v2.col,1500,5,2,1500,56011,905.8,1.9339079605813716,900.9726156034,65.23087743299268
simples_n1500_p10%_v1.col,1500,10,1,1500,112217,1500.0,0.0,636.1013179409999,11.021211953064572
simples_n1500_p10%_v2.col,1500,10,2,1500,112691,1500.0,0.0,646.0798269736,0.8860971656650635
simples_n1500_p20%_v1.col,1500,20,1,1500,224745,1500.0,0.0,2071.197879553,117.9023577787748
simples_n1500_p20%_v2.col,1500,20,2,1500,225120,1500.0,0.0,2217.901157938,42.057610337109956
simples_n1500_p30%_v1.col,1500,30,1,1500,337438,1500.0,0.0,4754.817003862399,32.69476759043869
simples_n1500_p30%_v2.col,1500,30,2,1500,337407,1500.0,0.0,4855.719687898,54.051141983645316
