instancia,n,p,v,N,M,mean_chi,se_chi,mean_time,se_time
simples_n100_p01%_v1.col,100,1,1,100,51,20.0,0.31622776601683794,2.0536213535999996,1.7765908610704668
simples_n100_p01%_v2.col,100,1,2,100,48,18.2,0.3741657386773941,0.3716958818,0.10614921079454463
simples_n100_p03%_v1.col,100,3,1,100,155,21.2,0.19999999999999998,0.7618698276,0.15365648261350195
simples_n100_p03%_v2.col,100,3,2,100,154,22.4,0.39999999999999997,0.599141833,0.1655280527068322
simples_n100_p05%_v1.col,100,5,1,100,213,25.4,0.24494897427831777,0.8092342084,0.14471734081229617
simples_n100_p05%_v2.col,100,5,2,100,253,28.6,0.24494897427831777,0.8107551458,0.10461967170101938
simples_n100_p10%_v1.col,100,10,1,100,499,46.0,0.31622776601683794,1.1426898829999999,0.18370389763897502
simples_n100_p10%_v2.col,100,10,2,100,493,45.4,0.24494897427831777,1.2605903848000002,0.08649150529395883
simples_n100_p20%_v1.col,100,20,1,100,993,79.0,0.0,1.8472143282000002,0.16750285784725888
simples_n100_p20%_v2.col,100,20,2,100,992,79.0,0.0,1.7443156731999998,0.14041254678556134
simples_n100_p30%_v1.col,100,30,1,100,1444,100.0,0.0,2.5341645906,0.14163987048720325
simples_n100_p30%_v2.col,100,30,2,100,1480,100.0,0.0,2.6434908401999997,0.13974331658890934
simples_n1000_p01%_v1.col,1000,1,1,1000,4972,168.6,2.3366642891095846,59.49174226619999,8.150897943970348
simples_n1000_p01%_v2.col,1000,1,2,1000,4997,166.2,1.3190905958272916,56.843543139400005,9.364167694563962
simples_n1000_p03%_v1.col,1000,3,1,1000,15032,346.6,0.5099019513592785,53.26989112519999,6.4948712942557085
simples_n1000_p03%_v2.col,1000,3,2,1000,14860,341.6,1.469693845669907,75.2131554678,16.05294468503551
simples_n1000_p05%_v1.col,1000,5,1,1000,25093,527.0,1.673320053068151,169.010209713,34.351856981219946
simples_n1000_p05%_v2.col,1000,5,2,1000,25053,527.4,2.181742422927143,200.8796893622,34.38197523094471
simples_n1000_p10%_v1.col,1000,10,1,1000,50462,986.0,0.0,253.71998901340004,0.421885649233334
simples_n1000_p10%_v2.col,1000,10,2,1000,50213,980.0,0.0,251.3074212816,3.3858462886775027
simples_n1000_p20%_v1.col,1000,20,1,1000,100166,1000.0,0.0,854.9330903946,0.3025128970354072
simples_n1000_p20%_v2.col,1000,20,2,1000,99937,1000.0,0.0,757.3415825978,44.14106383418282
simples_n1000_p30%_v1.col,1000,30,1,1000,149824,1000.0,0.0,1421.3127368124,1.028344323919643
simples_n1000_p30%_v2.col,1000,30,2,1000,149947,1000.0,0.0,1399.3954201230001,0.775750623054018
simples_n1500_p01%_v1.col,1500,1,1,1500,11366,250.4,0.6,80.3377895054,9.492765156393698
simples_n1500_p01%_v2.col,1500,1,2,1500,11342,249.0,0.8366600265340755,84.408058356,16.95907568512957
simples_n1500_p03%_v1.col,1500,3,1,1500,33773,593.6,0.9273618495495705,205.73291249879998,41.47955664394748
simples_n1500_p03%_v2.col,1500,3,2,1500,33497,589.0,0.9486832980505137,286.9356823088,53.425279714712616
simples_n1500_p05%_v1.col,1500,5,1,1500,56316,920.4,3.3704599092705427,1150.6196474736,192.05628255467678
simples_n1500_p05%_v2.col,1500,5,2,1500,56011,919.6,3.2496153618543837,778.4749520936,204.48262661041733
simples_n1500_p10%_v1.col,1500,10,1,1500,112217,1500.0,0.0,621.7484444904,0.3780231266611808
simples_n1500_p10%_v2.col,1500,10,2,1500,112691,1500.0,0.0,632.1846365592,4.027442999426487
simples_n1500_p20%_v1.col,1500,20,1,1500,224745,1500.0,0.0,2150.2193230884,2.7356613061724055
simples_n1500_p20%_v2.col,1500,20,2,1500,225120,1500.0,0.0,2159.1536379644,7.79160728239323
simples_n1500_p30%_v1.col,1500,30,1,1500,337438,1500.0,0.0,4772.466264562,200.33528631827622
simples_n1500_p30%_v2.col,1500,30,2,1500,337407,1500.0,0.0,4319.939884437999,2.6957831345118226
simples_n500_p01%_v1.col,500,1,1,500,1247,101.4,2.3151673805580453,11.1218595272,1.7812236246932136
simples_n500_p01%_v2.col,500,1,2,500,1334,90.2,3.2771939216347876,14.9450106004,2.097509287348608
simples_n500_p03%_v1.col,500,3,1,500,3630,137.2,0.3741657386773941,8.779706297,0.46764341844846347
simples_n500_p03%_v2.col,500,3,2,500,3730,140.4,0.5099019513592785,11.178172377,0.8784253852057176
simples_n500_p05%_v1.col,500,5,1,500,6413,214.0,0.8366600265340755,23.6129194394,2.8347207352222554
simples_n500_p05%_v2.col,500,5,2,500,6224,208.8,0.3741657386773941,22.2216129866,1.7421877811355362
simples_n500_p10%_v1.col,500,10,1,500,12548,387.6,0.9273618495495705,75.90285202179999,11.044297565485275
simples_n500_p10%_v2.col,500,10,2,500,12537,384.8,1.5937377450509227,67.57029835080002,9.701816181774035
simples_n500_p20%_v1.col,500,20,1,500,25054,500.0,0.0,79.6084001056,0.03461385958793455
simples_n500_p20%_v2.col,500,20,2,500,24765,500.0,0.0,76.7453562616,0.021317697357054747
simples_n500_p30%_v1.col,500,30,1,500,37350,500.0,0.0,163.43583823900002,0.12971885156889135
simples_n500_p30%_v2.col,500,30,2,500,37393,500.0,0.0,163.9725549944,0.08569016190069059
